,Time,xPosition,yPosition,xVelocity,yVelocity,ElasticPotential,GravitationalPotential,KineticEnergy,Energy
3268,32.68000000000207,-4.236933246278485,0.35650729720497953,1.562484207588357,-1.1454855790579517,0.2798226547970023,0.35650729720497953,1.876747055396373,2.513077007398355
3269,32.690000000002065,-4.221308404202602,0.3450524414144,1.5550296058319106,-1.154858328221214,0.2923162679600587,0.3450524414144,1.875907416637822,2.513276126012281
3270,32.70000000000206,-4.205758108144282,0.33350385813218786,1.5474088957505414,-1.1642354065184854,0.3050114995796623,0.33350385813218786,1.8749591862195865,2.5134745439314368
3271,32.71000000000206,-4.190284019186777,0.321861504067003,1.5396229395589878,-1.173618003814297,0.31790172836537656,0.321861504067003,1.8739090074466567,2.5136722398790363
3272,32.72000000000206,-4.174887789791187,0.31012532402886,1.5316726299663908,-1.1830073295517518,0.3309801747038325,0.31012532402886,1.8727636935806635,2.513869192313356
3273,32.73000000000206,-4.159571063491523,0.2982952507333425,1.5235588905636297,-1.1924046124996863,0.344239902245689,0.2982952507333425,1.8715302264630027,2.5140653794420342
3274,32.740000000002055,-4.144335474585887,0.28637120460834564,1.515282676215966,-1.2018111004773464,0.3576738195938255,0.28637120460834564,1.870215755035395,2.514260779237566
3275,32.75000000000205,-4.129182647823727,0.2743530936035722,1.5068449734607365,-1.2112280600557976,0.3712746820952609,0.2743530936035722,1.8688275937552092,2.5144553694540424
3276,32.76000000000205,-4.11411419808912,0.2622408130030142,1.4982468009098127,-1.2206567762352754,0.3850350937393733,0.2622408130030142,1.8673732209027911,2.5146491276451783
3277,32.77000000000205,-4.099131730080022,0.2500342452406615,1.4894892096565013,-1.2300985520976753,0.3989475091650401,0.2500342452406615,1.8658602767779733,2.514842031183675
3278,32.78000000000205,-4.0842368379834575,0.23773325971968473,1.480573283686541,-1.239554708433379,0.41300423577940726,0.23773325971968473,1.864296561782853,2.515034057281945
3279,32.790000000002046,-4.069431105146592,0.22533771263535093,1.4715001402928038,-1.2490265833416023,0.4271974359910499,0.22533771263535093,1.8626900343878694,2.51522518301427
3280,32.80000000000204,-4.054716103743663,0.2128474468019349,1.462270930493283,-1.2585155318034584,0.4415191295603436,0.2128474468019349,1.861048808978117,2.5154153853403955
3281,32.81000000000204,-4.04009339443873,0.20026229148390032,1.4528868394519079,-1.2680229252269168,0.455961196069952,0.20026229148390032,1.8593811535767903,2.515604641130643
3282,32.82000000000204,-4.025564526044211,0.18758206223163115,1.4433490869016878,-1.2775501509628509,0.47051537751833195,0.18758206223163115,1.8576954874425697,2.515792927192533
