,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
35,0.7,2.06651184,1.23630979,-2.04985306,1.50202217,-2.06651184,-1.23630979,2.04985306,-1.50202217,38.74780897,-74.7478072,-35.99999823
36,0.72,2.02507014,1.26608028,-2.09435102,1.47480496,-2.02507014,-1.26608028,2.09435102,-1.47480496,39.36813513,-75.36813342,-35.99999829
37,0.74,1.98273653,1.29529304,-2.13904001,1.44624176,-1.98273653,-1.29529304,2.13904001,-1.44624176,40.00264439,-76.00264275,-35.99999835
38,0.76,1.93950742,1.32392068,-2.18389681,1.41628428,-1.93950742,-1.32392068,2.18389681,-1.41628428,40.65159851,-76.65159693,-35.99999842
39,0.78,1.89537971,1.35193481,-2.22889557,1.38488266,-1.89537971,-1.35193481,2.22889557,-1.38488266,41.31525266,-77.31525116,-35.9999985
40,0.8,1.85035084,1.37930604,-2.27400764,1.35198551,-1.85035084,-1.37930604,2.27400764,-1.35198551,41.9938535,-77.99385209,-35.99999859
41,0.82,1.80441886,1.40600393,-2.31920133,1.31753988,-1.80441886,-1.40600393,2.31920133,-1.31753988,42.68763698,-78.68763567,-35.99999869
42,0.84,1.75758248,1.43199697,-2.36444164,1.28149134,-1.75758248,-1.43199697,2.36444164,-1.28149134,43.39682591,-79.3968247,-35.99999879
43,0.86,1.70984114,1.45725255,-2.40968998,1.24378404,-1.70984114,-1.45725255,2.40968998,-1.24378404,44.12162718,-80.12162609,-35.99999891
44,0.88,1.66119511,1.48173692,-2.45490392,1.20436077,-1.66119511,-1.48173692,2.45490392,-1.20436077,44.86222871,-80.86222775,-35.99999904
45,0.9,1.61164552,1.50541518,-2.50003688,1.16316305,-1.61164552,-1.50541518,2.50003688,-1.16316305,45.618796,-81.61879519,-35.99999919
46,0.92,1.56119451,1.52825125,-2.54503777,1.12013131,-1.56119451,-1.52825125,2.54503777,-1.12013131,46.39146834,-82.39146769,-35.99999935
47,0.94,1.50984526,1.55020784,-2.58985071,1.07520498,-1.50984526,-1.55020784,2.58985071,-1.07520498,47.18035452,-83.18035404,-35.99999952
48,0.96,1.45760214,1.57124644,-2.63441463,1.02832272,-1.45760214,-1.57124644,2.63441463,-1.02832272,47.9855282,-83.98552792,-35.99999972
49,0.98,1.40447077,1.59132733,-2.67866292,0.97942265,-1.40447077,-1.59132733,2.67866292,-0.97942265,48.80702269,-84.80702263,-35.99999993
50,1.0,1.3504582,1.61040952,-2.72252307,0.92844261,-1.3504582,-1.61040952,2.72252307,-0.92844261,49.6448253,-85.64482546,-36.00000017
51,1.02,1.29557295,1.62845079,-2.76591622,0.87532049,-1.29557295,-1.62845079,2.76591622,-0.87532049,50.49887105,-86.49887147,-36.00000043
52,1.04,1.23982522,1.64540768,-2.80875682,0.81999457,-1.23982522,-1.64540768,2.80875682,-0.81999457,51.36903591,-87.36903662,-36.00000071
53,1.06,1.18322697,1.66123551,-2.85095218,0.76240402,-1.18322697,-1.66123551,2.85095218,-0.76240402,52.25512937,-88.25513039,-36.00000102
54,1.08,1.12579209,1.67588839,-2.89240208,0.70248934,-1.12579209,-1.67588839,2.89240208,-0.70248934,53.1568864,-89.15688777,-36.00000137
55,1.1,1.06753656,1.68931925,-2.93299837,0.64019298,-1.06753656,-1.68931925,2.93299837,-0.64019298,54.07395882,-90.07396056,-36.00000174
56,1.12,1.0084786,1.7014799,-2.97262458,0.57545994,-1.0084786,-1.7014799,2.97262458,-0.57545994,55.00590602,-91.00590817,-36.00000215
57,1.14,0.94863886,1.71232109,-3.01115555,0.50823854,-0.94863886,-1.71232109,3.01115555,-0.50823854,55.95218504,-91.95218763,-36.0000026
58,1.16,0.88804056,1.72179258,-3.04845713,0.43848126,-0.88804056,-1.72179258,3.04845713,-0.43848126,56.91214013,-92.91214322,-36.00000308
59,1.18,0.8267097,1.7298432,-3.08438584,0.36614562,-0.8267097,-1.7298432,3.08438584,-0.36614562,57.88499176,-93.88499538,-36.00000361
60,1.2,0.76467527,1.73642101,-3.11878868,0.29119524,-0.76467527,-1.73642101,3.11878868,-0.29119524,58.86982514,-94.86982933,-36.00000419
61,1.22,0.70196938,1.74147342,-3.15150298,0.21360093,-0.70196938,-1.74147342,3.15150298,-0.21360093,59.86557841,-95.86558322,-36.00000481
62,1.24,0.63862752,1.74494733,-3.18235631,0.13334198,-0.63862752,-1.74494733,3.18235631,-0.13334198,60.87103068,-96.87103616,-36.00000549
63,1.26,0.57468871,1.74678931,-3.21116657,0.05040741,-0.57468871,-1.74678931,3.21116657,-0.05040741,61.88478992,-97.88479614,-36.00000622
64,1.28,0.51019572,1.74694583,-3.23774216,-0.03520251,-0.51019572,-1.74694583,3.23774216,0.03520251,62.90528116,-98.90528817,-36.000007
65,1.3,0.44519522,1.7453635,-3.26188235,-0.12347481,-0.44519522,-1.7453635,3.26188235,0.12347481,63.93073508,-99.93074292,-36.00000785
66,1.32,0.37973801,1.74198931,-3.28337781,-0.21438215,-0.37973801,-1.74198931,3.28337781,0.21438215,64.95917736,-100.95918611,-36.00000875
67,1.34,0.31387914,1.73677097,-3.30201136,-0.30788121,-0.31387914,-1.73677097,3.30201136,0.30788121,65.98841927,-101.98842898,-36.00000971
68,1.36,0.24767807,1.72965723,-3.31755898,-0.40391092,-0.24767807,-1.72965723,3.31755898,0.40391092,67.01604978,-103.01606051,-36.00001074
69,1.38,0.18119883,1.72059824,-3.32979105,-0.50239079,-0.18119883,-1.72059824,3.32979105,0.50239079,68.03942976,-104.03944158,-36.00001182
70,1.4,0.11451003,1.70954598,-3.33847392,-0.60321918,-0.11451003,-1.70954598,3.33847392,0.60321918,69.05568879,-105.05570176,-36.00001297
71,1.42,0.04768504,1.69645468,-3.34337172,-0.70627169,-0.04768504,-1.69645468,3.34337172,0.70627169,70.06172511,-106.06173928,-36.00001417
72,1.44,-0.0191981,1.6812813,-3.34424862,-0.81139965,0.0191981,-1.6812813,3.34424862,0.81139965,71.05420937,-107.05422479,-36.00001542
73,1.46,-0.08605661,1.66398604,-3.34087125,-0.91842876,0.08605661,-1.66398604,3.34087125,0.91842876,72.0295927,-108.02960943,-36.00001672
74,1.48,-0.15280314,1.64453284,-3.3330116,-1.02715803,0.15280314,-1.64453284,3.3330116,1.02715803,72.98411977,-108.98413784,-36.00001807
75,1.5,-0.21934581,1.62288993,-3.32045013,-1.13735898,0.21934581,-1.62288993,3.32045013,1.13735898,73.91384724,-109.91386669,-36.00001945
76,1.52,-0.28558849,1.59903039,-3.30297923,-1.24877523,0.28558849,-1.59903039,3.30297923,1.24877523,74.81466817,-110.81468902,-36.00002085
77,1.54,-0.35143105,1.57293272,-3.28040685,-1.36112258,0.35143105,-1.57293272,3.28040685,1.36112258,75.68234261,-111.68236488,-36.00002227
78,1.56,-0.41676969,1.54458136,-3.2525604,-1.47408954,0.41676969,-1.54458136,3.2525604,1.47408954,76.5125346,-112.51255829,-36.00002368
79,1.58,-0.48149739,1.51396726,-3.21929065,-1.58733852,0.48149739,-1.51396726,3.21929065,1.58733852,77.30085539,-113.30088047,-36.00002509
80,1.6,-0.54550443,1.48108835,-3.18047574,-1.70050762,0.54550443,-1.48108835,3.18047574,1.70050762,78.04291266,-114.04293912,-36.00002646
81,1.62,-0.60867894,1.44595003,-3.13602497,-1.81321305,0.60867894,-1.44595003,3.13602497,1.81321305,78.7343652,-114.73439299,-36.00002778
82,1.64,-0.67090757,1.40856558,-3.08588246,-1.92505231,0.67090757,-1.40856558,3.08588246,1.92505231,79.37098197,-115.37101102,-36.00002905
83,1.66,-0.73207626,1.36895647,-3.0300304,-2.03560799,0.73207626,-1.36895647,3.0300304,2.03560799,79.94870451,-115.94873474,-36.00003023
84,1.68,-0.79207096,1.32715264,-2.96849179,-2.14445215,0.79207096,-1.32715264,2.96849179,2.14445215,80.46371118,-116.46374248,-36.00003131
85,1.7,-0.85077854,1.28319265,-2.90133264,-2.25115137,0.85077854,-1.28319265,2.90133264,2.25115137,80.91248144,-116.91251371,-36.00003227
86,1.72,-0.90808761,1.23712374,-2.82866332,-2.35527214,0.90808761,-1.23712374,2.82866332,2.35527214,81.29185838,-117.29189149,-36.0000331
87,1.74,-0.96388946,1.18900176,-2.75063915,-2.45638667,0.96388946,-1.18900176,2.75063915,2.45638667,81.59910734,-117.59914113,-36.00003379
88,1.76,-1.01807889,1.13889103,-2.66746002,-2.55407879,1.01807889,-1.13889103,2.66746002,2.55407879,81.83196869,-117.832003,-36.00003432
89,1.78,-1.07055518,1.08686402,-2.57936912,-2.64794991,1.07055518,-1.08686402,2.57936912,2.64794991,81.98870277,-117.98873744,-36.00003467
90,1.8,-1.12122287,1.03300095,-2.48665065,-2.73762479,1.12122287,-1.03300095,2.48665065,2.73762479,82.06812542,-118.06816027,-36.00003485
91,1.82,-1.16999257,0.97738925,-2.38962665,-2.82275691,1.16999257,-0.97738925,2.38962665,2.82275691,82.06963247,-118.06966733,-36.00003486
92,1.84,-1.21678167,0.92012297,-2.28865299,-2.9030334,1.21678167,-0.92012297,2.28865299,2.9030334,81.99321243,-117.99324711,-36.00003468
93,1.86,-1.26151498,0.86130204,-2.18411459,-2.97817918,1.26151498,-0.86130204,2.18411459,2.97817918,81.83944672,-117.83948105,-36.00003433
94,1.88,-1.30412526,0.80103149,-2.07642011,-3.04796038,1.30412526,-0.80103149,2.07642011,3.04796038,81.6094975,-117.60953131,-36.00003381
95,1.9,-1.34455363,0.73942057,-1.96599613,-3.11218677,1.34455363,-0.73942057,1.96599613,3.11218677,81.30508354,-117.30511667,-36.00003313
96,1.92,-1.38274987,0.67658193,-1.85328122,-3.17071331,1.38274987,-0.67658193,1.85328122,3.17071331,80.92844516,-116.92847747,-36.00003231
97,1.94,-1.4186726,0.61263062,-1.73871982,-3.22344071,1.4186726,-0.61263062,1.73871982,3.22344071,80.48229962,-116.48233097,-36.00003135
98,1.96,-1.45228934,0.54768323,-1.62275631,-3.27031498,1.45228934,-0.54768323,1.62275631,3.27031498,79.96978857,-115.96981884,-36.00003027
99,1.98,-1.48357645,0.48185702,-1.50582938,-3.31132619,1.48357645,-0.48185702,1.50582938,3.31132619,79.39441965,-115.39444874,-36.00002909
100,2.0,-1.51251896,0.41526897,-1.38836675,-3.3465064,1.51251896,-0.41526897,1.38836675,3.3465064,78.76000404,-114.76003187,-36.00002783
101,2.02,-1.5391103,0.34803507,-1.27078056,-3.37592686,1.5391103,-0.34803507,1.27078056,3.37592686,78.07059225,-114.07061876,-36.00002651
102,2.04,-1.56335197,0.28026949,-1.15346324,-3.39969472,1.56335197,-0.28026949,1.15346324,3.39969472,77.33040984,-113.33043498,-36.00002514
103,2.06,-1.58525308,0.21208395,-1.03678421,-3.41794933,1.58525308,-0.21208395,1.03678421,3.41794933,76.5437949,-112.54381864,-36.00002374
104,2.08,-1.60482988,0.14358708,-0.92108719,-3.43085823,1.60482988,-0.14358708,0.92108719,3.43085823,75.7151388,-111.71516112,-36.00002232
105,2.1,-1.62210521,0.0748839,-0.80668824,-3.43861299,1.62210521,-0.0748839,0.80668824,3.43861299,74.84883138,-110.84885228,-36.00002091
106,2.12,-1.63710795,0.00607543,-0.69387449,-3.44142511,1.63710795,-0.00607543,0.69387449,3.44142511,73.94921149,-109.94923099,-36.0000195
107,2.14,-1.64987245,-0.06274174,-0.58290349,-3.43952188,1.64987245,0.06274174,0.58290349,3.43952188,73.02052352,-109.02054164,-36.00001812
108,2.16,-1.66043787,-0.13147568,-0.47400315,-3.43314254,1.66043787,0.13147568,0.47400315,3.43314254,72.06688014,-108.06689692,-36.00001678
109,2.18,-1.66884767,-0.20003932,-0.36737211,-3.42253459,1.66884767,0.20003932,0.36737211,3.42253459,71.09223152,-107.09224699,-36.00001547
110,2.2,-1.67514898,-0.26835062,-0.26318061,-3.40795042,1.67514898,0.26835062,0.26318061,3.40795042,70.10034063,-106.10035484,-36.00001421
111,2.22,-1.67939207,-0.33633259,-0.16157169,-3.38964433,1.67939207,0.33633259,0.16157169,3.38964433,69.09476459,-105.0947776,-36.00001301
