,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,800.0,-20000.0,-19200.0
1,0.02002,8.438e-05,4.87e-06,0.00890365,0.00079914,4.15618956,0.75211611,-89.03654015,32.00863218,4476.42857598,-23676.42837738,-19199.9998014
2,0.04005,0.0004483,8.954e-05,0.04036252,0.02048959,0.51698958,0.70658074,-403.62515303,-164.8959226,95062.20950319,-114261.86054429,-19199.6510411
3,0.06008,0.00011796,0.00032583,-0.01091144,0.00120818,3.82044143,-0.85509418,109.11440603,27.9182211,6343.29293242,-25543.29256735,-19199.99963493
4,0.0801,2.31e-06,0.00033407,-0.00136272,1.895e-05,4.97688147,-0.13672112,13.62716005,39.81053749,885.2984801,-20085.29847706,-19199.99999696
5,0.10013,5.727e-05,0.00033675,0.00713807,0.00051017,4.42732981,0.63767177,-71.3806769,34.89830439,3156.80240336,-22356.80229352,-19199.99989016
6,0.12016,0.00034056,0.00038355,0.02601452,0.0072922,1.594411,0.9708659,-260.1452271,-32.92199117,34383.34799982,-53583.33140356,-19199.98340374
7,0.14018,0.00015892,0.00065484,-0.0132816,0.00180381,3.41081658,-0.94116901,132.81598658,21.96185809,9062.1030237,-28262.1023122,-19199.9992885
8,0.16021,9.26e-06,0.00066801,-0.0027438,7.684e-05,4.90742163,-0.27173536,27.4379928,39.23155697,1146.01692715,-20346.01691444,-19199.99998729
9,0.18024,3.584e-05,0.00066947,0.00553262,0.00030399,4.64155674,0.51485093,-55.32618373,36.96005526,2213.66965695,-21413.6695979,-19199.99994095
10,0.20026,0.00026371,0.00069906,0.01983027,0.00408872,2.36290119,1.01977547,-198.30271522,-0.88721469,19664.42679256,-38864.42293634,-19199.99614377
11,0.22029,0.00020868,0.00098134,-0.01623382,0.00272283,2.9131787,-1.00179041,162.33820107,12.77166976,13259.75829081,-32459.75673277,-19199.99844196
12,0.24032,2.095e-05,0.00100169,-0.00417164,0.00017776,4.79046024,-0.40405018,41.7163503,38.22235613,1600.68836581,-20800.68833473,-19199.99996891
13,0.26034,1.962e-05,0.00100279,0.00403246,0.00015955,4.80378465,0.38570687,-40.32458203,38.40449788,1550.57011763,-20750.57008867,-19199.99997104
14,0.28037,0.00020356,0.00102204,0.01592898,0.0025914,2.96443212,0.99441762,-159.2898015,14.08598301,12787.13012842,-31987.12868791,-19199.99855949
15,0.3004,0.00027006,0.00130373,-0.02026512,0.00431513,2.29940712,-1.02131345,202.65115758,-3.1513382,20540.85777762,-39740.85348765,-19199.99571002
16,0.32042,3.766e-05,0.00133492,-0.00567984,0.00032991,4.62337441,-0.53244422,56.79843531,36.70091166,2286.67143237,-21486.67136974,-19199.99993737
17,0.34045,8.39e-06,0.00133651,0.00260981,6.529e-05,4.9161242,0.25288725,-26.09811978,39.34705177,1114.68524637,-20314.68523486,-19199.99998848
18,0.36048,0.0001547,0.0013489,0.01304299,0.00171638,3.45297825,0.93015734,-130.42994867,22.83620184,8767.59714097,-27967.59647375,-19199.99933278
19,0.3805,0.00034885,0.00161807,-0.0267891,0.00782562,1.51147479,-0.96069854,267.89097054,-38.25616541,36618.44762394,-55818.42782316,-19199.98019923
20,0.40053,5.96e-05,0.00166754,-0.00729711,0.00054543,4.40397141,-0.65422953,72.97107486,34.54567398,3259.35840501,-22459.35828904,-19199.99988403
21,0.42056,1.89e-06,0.00167048,0.00123163,1.348e-05,4.98109788,0.11758432,-12.31628738,39.86518164,870.46940659,-20070.46940409,-19199.9999975
22,0.44058,0.00011448,0.00167816,0.01071192,0.00114593,3.85521543,0.84156471,-107.11924209,28.54073404,6145.13305457,-25345.13270968,-19199.99965511
23,0.46061,0.00046122,0.00190733,-0.04288421,0.02442863,0.38781659,-0.64894508,428.84214674,-204.28630264,112831.41920358,-132030.82813311,-19199.40892954
24,0.48064,8.728e-05,0.00199929,-0.00907997,0.00084653,4.12716935,-0.76727741,90.79970548,31.53472815,4619.92860999,-23819.92840038,-19199.99979039
25,0.50066,2e-08,0.00200456,-0.0001302,3.8e-07,4.99978078,-0.0192234,1.30199612,39.99622582,800.69672179,-20000.69672176,-19199.99999997
26,0.52069,8.162e-05,0.00200905,0.00873458,0.00075427,4.1837661,0.73708478,-87.34576719,32.45727117,4341.76305793,-23541.76286941,-19199.99981148
27,0.54072,0.00043648,0.00208765,0.03825176,0.01770327,0.63521417,0.75229584,-382.51764468,-137.03274612,82557.74401766,-101757.51851147,-19199.7744938
28,0.56074,0.0001215,0.0023298,-0.01111368,0.00127262,3.78502198,-0.86836617,111.13680661,27.27384034,6548.25174235,-25748.25135574,-19199.99961338
29,0.58077,2.76e-06,0.00233862,-0.00148993,2.505e-05,4.97237302,-0.15543453,14.89931764,39.74948906,901.01687603,-20101.01687243,-19199.9999964
30,0.6008,5.505e-05,0.00234107,0.00698514,0.00047681,4.44946926,0.62131853,-69.85142367,35.23190545,3060.49937258,-22260.49926838,-19199.9998958
31,0.62082,0.00033249,0.00238535,0.02528975,0.00681121,1.6750555,0.97932914,-252.89746457,-28.11205676,32377.1374784,-51577.12342627,-19199.98594788
32,0.64085,0.00016308,0.00265856,-0.01351679,0.00189243,3.36924323,-0.95161993,135.16789947,21.07568063,9358.20410536,-28558.20334753,-19199.99924217
