,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,40.5,-200.0,-159.5
1,0.02,0.0,0.0,0.0,0.0,4.99199832,0.17990393,-0.80033511,8.98558326,40.69062138,-200.19062138,-159.5
2,0.04001,0.0,0.0,0.0,0.0,4.96795714,0.35931927,-1.60308728,8.94210208,41.2655392,-200.7655392,-159.5
3,0.06002,0.0,0.0,0.0,0.0,4.92781572,0.537569,-2.40989639,8.86894252,42.23287106,-201.73287106,-159.5
4,0.08002,0.0,0.0,0.0,0.0,4.87150437,0.71396186,-3.22243806,8.76511626,43.60568504,-203.10568504,-159.5
5,0.10003,0.0,0.0,0.0,0.0,4.79882257,0.88804529,-4.04367398,8.62899882,45.40545999,-204.90545999,-159.5
6,0.12004,0.0,0.0,0.0,0.0,4.70960633,1.05906575,-4.87543868,8.45858169,47.65875323,-207.15875323,-159.5
7,0.14004,0.0,0.0,0.0,0.0,4.60367884,1.22622882,-5.71965759,8.25131213,50.39931741,-209.89931741,-159.5
8,0.16005,0.0,0.0,0.0,0.0,4.48065194,1.3889297,-6.57965978,8.00359314,53.67471295,-213.17471295,-159.5
9,0.18006,0.0,0.0,0.0,0.0,4.34024079,1.54623522,-7.45766811,7.71125209,57.54011122,-217.04011121,-159.5
10,0.20006,0.0,0.0,0.0,0.0,4.18214079,1.69712733,-8.35604199,7.36912845,62.06374598,-221.56374597,-159.5
11,0.22007,0.0,0.0,0.0,0.0,4.00574776,1.84069309,-9.27867389,6.97018653,67.33864474,-226.83864474,-159.49999999
12,0.24008,0.0,0.0,0.0,0.0,3.81062832,1.97564061,-10.22828804,6.50616555,73.47403325,-232.97403324,-159.49999999
13,0.26008,0.0,0.0,0.0,0.0,3.59632178,2.10050569,-11.20768723,5.96670447,80.60690758,-240.10690757,-159.49999999
14,0.28009,0.0,0.0,0.0,0.0,3.36197471,2.21376818,-12.22118412,5.33767592,88.92406277,-248.42406276,-159.49999999
15,0.3001,0.0,0.0,0.0,0.0,3.10698456,2.31340794,-13.27145927,4.6017933,98.65406637,-258.15406635,-159.49999998
16,0.3201,0.0,0.0,0.0,0.0,2.83073169,2.39703065,-14.36054192,3.73661017,110.09370993,-269.59370991,-159.49999998
17,0.34011,0.0,0.0,0.0,0.0,2.53213708,2.46183523,-15.49074512,2.7108872,123.6560469,-283.15604687,-159.49999997
18,0.36012,0.0,0.0,0.0,0.0,2.21053105,2.50418235,-16.65989989,1.48406541,139.8773573,-299.37735727,-159.49999996
