,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,KineticEnergy,Potential,Energy
11,0.22,-1.94230631,0.20295681,0.51623343,0.85577388,3.48609029,1.08924024,3.31380603,1.68483404,0.70294522,-2.20434775,-2.86850906,-1.71065105,1.80788649,3.75924346,-0.73041469,-0.38205661,-7.30389893,-1.53986121,-1.2664655,0.75419255,6.28143941,2.40288898,0.87418488,-1.06127666,3.4113902,1.36202396,-3.61764199,-1.74903428,1.84308103,6.45761306,1.60261811,0.85137996,3.68132213,-0.09235416,-3.27392428,0.56049794,0.83205047,-2.2374034,5.45011307,0.19634022,45.46546101,-204.28807987,-158.82261886
12,0.24,-1.93152832,0.21996695,0.56155579,0.8452835,3.54971956,1.12734568,2.99917006,2.09650469,0.65268002,-2.23898839,-2.17875392,-1.72211627,1.79356288,3.75121593,-0.70188867,-0.42081906,-7.32902606,-1.52473249,-1.24627164,0.7586678,6.29821152,2.38140715,0.80306717,-1.08678837,3.34168264,1.32092209,-3.30501364,-2.33286202,1.87518303,6.47407904,1.60747619,0.79530285,3.6152651,-0.07908616,-3.32999209,0.76688973,0.93424964,-2.23212979,4.79065076,0.29993713,40.52824902,-164.75905726,-124.23080824
13,0.26,-1.91984431,0.23676985,0.60684332,0.83504781,3.60470849,1.17150036,2.48470805,2.27715542,0.61484468,-2.27265053,-1.62723768,-1.63782256,1.77981293,3.74240601,-0.67306242,-0.46028424,-7.35375075,-1.50951496,-1.22622088,0.76307445,6.31356314,2.35942195,0.73210714,-1.1116233,3.28046972,1.27027854,-2.80279808,-2.69039481,1.90737594,6.48942859,1.61171376,0.73973789,3.54818916,-0.06166155,-3.37609796,0.97590776,1.024631,-2.22597825,4.27004474,0.30920158,35.59782886,-148.01056115,-112.41273229
14,0.28,-1.90725451,0.25337047,0.65214232,0.82505402,3.64906734,1.21704271,1.9592542,2.25110864,0.58681405,-2.30438018,-1.19217278,-1.53398645,1.76664197,3.73280031,-0.64399615,-0.50038815,-7.37807582,-1.49420997,-1.20630827,0.76741329,6.32749581,2.33694655,0.66114992,-1.13580741,3.22955786,1.21466486,-2.29760832,-2.84589876,1.93964767,6.50367198,1.61536478,0.6846867,3.48027374,-0.04003507,-3.41431365,1.18721928,1.10583189,-2.21987167,3.86648795,0.30059883,31.39321002,-137.40348421,-106.01027419
15,0.3001,-1.89368846,0.26985509,0.69772814,0.81524587,3.68369162,1.26102901,1.49891632,2.11366487,0.56652618,-2.33413978,-0.83801969,-1.42733447,1.75399307,3.72233236,-0.61456547,-0.54129854,-7.40212263,-1.4787417,-1.18643134,0.77170657,6.34006749,2.3138781,0.58974206,-1.15944836,3.18787669,1.15683492,-1.86359718,-2.89777643,1.97214869,6.51688245,1.61847721,0.62987262,3.41131092,-0.01400487,-3.44680355,1.40382008,1.18019642,-2.2139256,3.5445535,0.2915478,28.17881879,-130.71135291,-102.53253413
16,0.3201,-1.87927943,0.28606433,0.74319682,0.80571595,3.70971347,1.3015095,1.11462273,1.92987641,0.55279141,-2.36164181,-0.54349734,-1.32334867,1.7419964,3.71109434,-0.58506534,-0.58260383,-7.42565457,-1.4632654,-1.16678461,0.77591286,6.35115062,2.29045956,0.5185451,-1.18229075,3.15426001,1.09870319,-1.51014313,-2.91306985,2.00454483,6.52893866,1.62105192,0.57583069,3.34209083,0.01628883,-3.47448325,1.6272562,1.24838643,-2.20815122,3.28255712,0.286721,25.91505454,-126.54780565,-100.63275111
17,0.3401,-1.86395952,0.30208524,0.78882551,0.79641206,3.72868118,1.33812131,0.79103721,1.73013608,0.54451239,-2.38709391,-0.29023922,-1.22236115,1.73059193,3.69902408,-0.55534402,-0.62452877,-7.44879487,-1.44770561,-1.147266,0.78005516,6.36080823,2.26659113,0.44718933,-1.20443421,3.12703725,1.04030819,-1.22180134,-2.9284738,2.03698749,6.53991891,1.62313459,0.52227329,3.27236096,0.0511728,-3.4977134,1.86386573,1.31177496,-2.20242215,3.06217734,0.28705562,24.43562041,-124.01696548,-99.58134507
18,0.3601,-1.847725,0.31792231,0.83466611,0.7873331,3.74166604,1.37070208,0.51421849,1.52822206,0.54098047,-2.41055515,-0.0673002,-1.12419938,1.71978416,3.68610877,-0.52539385,-0.66711705,-7.47154605,-1.43206361,-1.12787288,0.7841351,6.36903718,2.24228695,0.37568202,-1.22586462,3.10504044,0.98142282,-0.98575973,-2.96492724,2.06946711,6.54983272,1.62475114,0.46918461,3.20221934,0.09097818,-3.51531909,2.12076581,1.37107631,-2.19663508,2.87232798,0.2924676,23.62505765,-122.67830937,-99.05325173
19,0.3801,-1.8305711,0.33358006,0.88077194,0.7784795,3.74948666,1.39927561,0.27301005,1.33001287,0.54166857,-2.43207769,0.13279455,-1.028408,1.70957775,3.67233458,-0.49520784,-0.71042936,-7.4939106,-1.41634061,-1.1086028,0.78815442,6.37583464,2.21756135,0.30404442,-1.24657511,3.08731228,0.92146763,-0.79412966,-3.03790551,2.10197458,6.5586893,1.62592469,0.41654744,3.13180701,0.13620204,-3.52397773,2.40757165,1.42682022,-2.19069228,2.70537239,0.30255212,23.42454446,-122.35620709,-98.93166263
20,0.4001,-1.81249199,0.34906301,0.92719776,0.76985332,3.75276803,1.42394343,0.05911324,1.13788387,0.54617533,-2.45170394,0.31530328,-0.93448945,1.69997746,3.65768627,-0.46478026,-0.75454199,-7.51589096,-1.40053782,-1.08945339,0.79211493,6.38119829,2.19242874,0.23230674,-1.26656617,3.07298797,0.85956178,-0.64593008,-3.16269377,2.13450128,6.56649751,1.62667567,0.36434351,3.0613673,0.18756613,-3.51631127,2.73727489,1.4794073,-2.1845051,2.55587831,0.31682085,23.83494081,-123.09068356,-99.25574275
21,0.4201,-1.79348069,0.36437574,0.97399957,0.76145862,3.75199221,1.44483766,-0.13358097,0.95274348,0.55418907,-2.46946664,0.48403564,-0.84197913,1.69098818,3.64214695,-0.43410598,-0.7995478,-7.53748953,-1.38465639,-1.07042241,0.79601854,6.38512648,2.16690345,0.16050519,-1.28584472,3.06112458,0.79449873,-0.55094777,-3.35667577,2.16703891,6.57326581,1.62702201,0.31255365,2.9913658,0.24608959,-3.47636711,3.12649895,1.52914499,-2.17799488,2.41986183,0.33477418,24.91362288,-125.1923558,-100.27873292
22,0.4401,-1.77352912,0.37952294,1.02123398,0.75330202,3.74753528,1.46210252,-0.30967009,0.77500566,0.56546398,-2.48538974,0.64183079,-0.75046464,1.68261491,3.62569765,-0.40317839,-0.84555996,-7.55870864,-1.36869745,-1.05150774,0.79986716,6.38761834,2.14099963,0.08868073,-1.30442236,3.05040131,0.72472276,-0.53962147,-3.63580248,2.19957956,6.57900228,1.62697921,0.26115757,2.92275288,0.31313226,-3.36907319,3.59099723,1.57627149,-2.17109286,2.29432616,0.3559198,26.7382304,-129.44260834,-102.70437794
23,0.4601,-1.75262807,0.39450947,1.06895665,0.74539337,3.73969146,1.47588988,-0.47283924,0.60507403,0.579804,-2.49948946,0.79086472,-0.65958572,1.67486281,3.60831691,-0.37198469,-0.89271902,-7.5795506,-1.35266206,-1.0327074,0.80366275,6.38867386,2.11473114,0.01687911,-1.32231225,3.03851991,0.64855393,-0.68336205,-3.98809471,2.23211558,6.58371459,1.62656052,0.21013338,2.85753854,0.3901756,-3.11934701,4.11866866,1.62097251,-2.16374,2.17697939,0.37977952,29.19196581,-137.26062779,-108.06866199
24,0.4801,-1.73076726,0.40934042,1.11721885,0.73774572,3.72868538,1.48636129,-0.62647021,0.443514,0.5970517,-2.51177529,0.93285722,-0.56902577,1.66773748,3.58998008,-0.34049556,-0.94120188,-7.60001768,-1.33655128,-1.01401969,0.80740719,6.38829399,2.08811166,-0.05484948,-1.33952356,3.02126819,0.56557688,-1.09198041,-4.27377548,2.26463956,6.58740993,1.62577738,0.15945653,2.79971519,0.47743289,-2.61410228,4.5694962,1.66339345,-2.15588658,2.06606416,0.40590705,31.16413302,-146.99181232,-115.82767931
25,0.5001,-1.70793544,0.42402113,1.16606291,0.73037214,3.71467165,1.49368937,-0.77427116,0.29076193,0.61708079,-2.52225067,1.06921888,-0.47849228,1.66124536,3.5706586,-0.30864937,-0.99122057,-7.62011213,-1.3203661,-0.99544318,0.81110215,6.3864807,2.06115473,-0.12645657,-1.35605482,2.9935247,0.48022667,-1.68195233,-4.18320048,2.29714432,6.59009498,1.62464068,0.10909906,2.75425106,0.57026236,-1.93339631,4.63369616,1.70364899,-2.14749107,1.96024644,0.43393672,30.37516963,-143.84671019,-113.47154056
26,0.5201,-1.68412063,0.43855717,1.21552389,0.72327895,3.69772603,1.49804796,-0.92033087,0.14640725,0.63979093,-2.53091316,1.20114669,-0.38768561,1.65539452,3.55031957,-0.27635023,-1.04299053,-7.63983614,-1.30410751,-0.9769765,0.8147489,6.38323675,2.03387406,-0.19791161,-1.37189671,2.95510175,0.40048514,-2.12209392,-3.76411271,2.3296229,6.59177583,1.62316228,0.05903164,2.72125352,0.66047894,-1.40466252,4.35958216,1.74183037,-2.138518,1.85849281,0.46363667,27.56192543,-133.21857585,-105.65665042
27,0.5401,-1.65931012,0.45295414,1.26563953,0.71646402,3.67784536,1.49959332,-1.0683209,0.00920035,0.66510399,-2.53775412,1.32966884,-0.2962833,1.65019508,3.52892604,-0.24349276,-1.09670063,-7.65919191,-1.28777646,-0.95861799,0.81834846,6.3785653,2.00628348,-0.26920748,-1.38704613,2.90997436,0.32993734,-2.36469827,-3.2957865,2.36206861,6.592458,1.6213545,0.00922759,2.69673939,0.74431358,-1.07225406,4.02769584,1.77800995,-2.12893532,1.75992859,0.4948803,24.87830721,-126.17807503,-101.29976783
28,0.5601,-1.63349038,0.46721755,1.31645521,0.70992099,3.65496074,1.49845441,-1.22116288,-0.1222316,0.69296094,-2.54275826,1.45567543,-0.20394528,1.6456592,3.50643748,-0.20997746,-1.15252096,-7.67818157,-1.27137388,-0.94036567,0.82190181,6.37246948,1.97839678,-0.34034899,-1.40151147,2.8612843,0.26827248,-2.49044123,-2.88201943,2.39447496,6.59214653,1.61922866,-0.04033634,2.67761887,0.82192002,-0.85282028,3.74316568,1.81224345,-2.1187131,1.6637572,0.5275766,22.91648102,-122.1504704,-99.23398938
29,0.5801,-1.6066469,0.48135274,1.36802311,0.70364222,3.6289501,1.49473511,-1.38131337,-0.2489941,0.72331949,-2.54590333,1.57995233,-0.11031615,1.64180101,3.48281001,-0.17570796,-1.21061972,-7.69680723,-1.25490069,-0.92221741,0.82540993,6.36495231,1.95022748,-0.41134393,-1.41530912,2.81076389,0.21420966,-2.5542342,-2.53476001,2.4268357,6.59084601,1.61679451,-0.08968106,2.66226044,0.89444621,-0.68918329,3.51899593,1.84457119,-2.10782319,1.56923022,0.56163208,21.62650743,-119.83260935,-98.20610191
30,0.6002,-1.57862201,0.4954347,1.42066479,0.69759017,3.59948882,1.48848347,-1.55198092,-0.37244324,0.75632261,-2.54716128,1.70382681,-0.01453924,1.63862252,3.45786919,-0.14040631,-1.2714829,-7.71516136,-1.23827489,-0.90408097,0.82889102,6.35596841,1.92164588,-0.48255385,-1.42852375,2.75907618,0.16627654,-2.5847271,-2.24332836,2.45930615,6.58854672,1.61404593,-0.13907134,2.64983229,0.96335946,-0.54995123,3.3457934,1.87516637,-2.09617979,1.47516284,0.59711424,20.86855612,-118.53795484,-97.66939872
31,0.6202,-1.54967768,0.50932837,1.47391891,0.69181659,3.56665196,1.47983597,-1.7339468,-0.49172586,0.79162826,-2.5464821,1.82673357,0.08283789,1.63617362,3.43181198,-0.1043134,-1.33469689,-7.73306335,-1.2216628,-0.88613453,0.83231147,6.34560989,1.89294916,-0.553277,-1.44104607,2.70724257,0.12391832,-2.59630646,-1.99927812,2.49155727,6.58527538,1.61101732,-0.18803456,2.6401414,1.0289008,-0.41947612,3.21428655,1.90373607,-2.08387507,1.38178452,0.63352901,20.54158671,-117.94050189,-97.39891518
32,0.6402,-1.51965899,0.52310896,1.52811185,0.68628165,3.53003143,1.46883833,-1.93085893,-0.60740562,0.82939389,-2.54383101,1.94992939,0.18273028,1.63445725,3.40446228,-0.06713046,-1.40076739,-7.75060739,-1.20498272,-0.86828529,0.83568966,6.33383817,1.86400806,-0.62387424,-1.45296553,2.65529624,0.08606268,-2.59692874,-1.79171539,2.52374493,6.58102642,1.60770166,-0.23683518,2.63306995,1.09213944,-0.28658561,3.11411645,1.93043452,-2.07083244,1.28792036,0.67087107,20.5709496,-117.86172023,-97.29077063
33,0.6602,-1.48854647,0.53678116,1.58331474,0.68097528,3.48929554,1.45556779,-2.14610711,-0.71885099,0.86963158,-2.53915283,2.07404639,0.28563352,1.63349664,3.37576071,-0.02871135,-1.46992381,-7.76779539,-1.18823549,-0.85053091,0.83902655,6.32065572,1.83483442,-0.69435173,-1.46430315,2.60340974,0.05205409,-2.590843,-1.61355411,2.55586345,6.57580294,1.60410402,-0.28549119,2.62874437,1.15362278,-0.14376876,3.0375764,1.95524483,-2.05703556,1.1928477,0.70891151,20.91761367,-118.22023544,-97.30262177
34,0.6802,-1.45631916,0.55034942,1.63960368,0.67588593,3.4440373,1.44012211,-2.38386781,-0.82457877,0.91236617,-2.53238185,2.199729,0.39211237,1.63331818,3.34564309,0.01111648,-1.54241681,-7.78462924,-1.17142192,-0.83286904,0.84232301,6.30606486,1.80543968,-0.76471613,-1.47507806,2.55169105,0.02136028,-2.58044425,-1.4594709,2.58790724,6.56960762,1.60022874,-0.33402043,2.62742827,1.21375484,0.01540942,2.97788703,1.97813534,-2.04247326,1.09580991,0.7473566,21.56593759,-118.98952404,-97.42358645
35,0.7002,-1.42295454,0.56381795,1.6970605,0.67100002,3.39375645,1.42264132,-2.64932546,-0.92173046,0.95763567,-2.52344016,2.3276532,0.50282197,1.63395204,3.31403999,0.05255771,-1.61851771,-7.80111075,-1.15454283,-0.81529731,0.84557991,6.29006777,1.77583493,-0.83497538,-1.48530666,2.50021151,-0.00645813,-2.56709624,-1.32542513,2.61987078,6.56244284,1.59607966,-0.38244063,2.62951232,1.27280517,0.1973449,2.92818992,1.99905875,-2.02714109,0.99599842,0.78582878,22.51910541,-120.18531868,-97.66621327
36,0.7202,-1.38842837,0.57719067,1.75577383,0.66630129,3.33783771,1.40334382,-2.9488017,-1.00511333,1.00549208,-2.51223565,2.45854751,0.61853566,1.63543285,3.2808764,0.09585479,-1.69851536,-7.81724172,-1.13759899,-0.79781328,0.848798,6.27266647,1.74603097,-0.9051397,-1.4950019,2.44902167,-0.03176929,-2.55156646,-1.2082852,2.65174862,6.55431061,1.59166034,-0.4307695,2.63551974,1.33089461,0.40895266,2.88020888,2.01795093,-2.01104314,0.89253201,0.82384146,23.79620197,-121.86495153,-98.06874956
37,0.7402,-1.35271457,0.59047112,1.81584068,0.66177012,3.27552963,1.38258879,-3.28947992,-1.06546538,1.05600272,-2.49865923,2.59321731,0.74018228,1.63780049,3.24607141,0.14129182,-1.78270876,-7.83302385,-1.12059116,-0.78041447,0.85197801,6.25386273,1.71603836,-0.97522301,-1.5041723,2.39816058,-0.05488551,-2.53426963,-1.10555678,2.68353541,6.54521256,1.58697432,-0.47902461,2.64611769,1.38794832,0.65763115,2.82223259,2.03472917,-1.99419465,0.78443175,0.86076481,25.42836705,-124.1348571,-98.70649005
38,0.7602,-1.315785,0.60366243,1.87736876,0.6573827,3.20593978,1.36098515,-3.67779928,-1.0864377,1.10925199,-2.48258129,2.73257397,0.86889736,1.64110095,3.2095381,0.18919374,-1.87139377,-7.84845885,-1.10352011,-0.76309831,0.85512056,6.23365796,1.68586755,-1.04524525,-1.51282104,2.34766124,-0.0760739,-2.51541574,-1.01518867,2.71522585,6.53515,1.58202546,-0.52722327,2.66211612,1.4435973,0.94980722,2.73588609,2.04928996,-1.97662523,0.67058942,0.89577774,27.44789748,-127.16002778,-99.7121303
39,0.7802,-1.27760927,0.6167672,1.9404799,0.65311041,3.12809396,1.33957666,-4.11405199,-1.04005626,1.1653439,-2.46384687,2.8776708,1.00609486,1.64538703,3.17118389,0.23991434,-1.96484283,-7.86354832,-1.08638659,-0.74586208,0.85822623,6.21205313,1.65552901,-1.11523593,-1.520945,2.29755361,-0.09556379,-2.49511382,-0.93543755,2.74681471,6.52412389,1.5768183,-0.57538208,2.68440525,1.49700001,1.2856537,2.59143377,2.06150599,-1.95838341,0.54972678,0.92779845,29.8549634,-131.14401475,-101.28905135
40,0.8002,-1.23815432,0.62978739,2.005315,0.64891979,3.04118277,1.32011634,-4.57795347,-0.88337493,1.2244053,-2.4422691,3.02974813,1.15357026,1.65071866,3.13091111,0.29380272,-2.06328215,-7.87829384,-1.06919131,-0.72870289,0.86129552,6.18904844,1.62503331,-1.18523983,-1.52853443,2.24786571,-0.11355202,-2.47346182,-0.8647872,2.77829689,6.51213488,1.57135843,-0.62351602,2.7137081,1.54657216,1.64479111,2.34432851,2.07122228,-1.93954277,0.42034262,0.95538064,32.53122924,-136.14034528,-103.60911604
41,0.8202,-1.19738407,0.64272429,2.07204066,0.64477393,2.9452267,1.3052901,-5.00193299,-0.57109583,1.28659018,-2.41762019,3.19028994,1.31365159,1.65716216,3.08861816,0.35113871,-2.16688681,-7.89269693,-1.051935,-0.71161755,0.86432897,6.164643,1.5943913,-1.25532489,-1.53557452,2.19862299,-0.13020722,-2.4506369,-0.80193871,2.80966741,6.49918334,1.56565248,-0.67163689,2.74991752,1.58976597,1.95974485,1.94782414,2.07825103,-1.92021074,0.28064569,0.97655412,35.09116023,-141.33535243,-106.2441922
42,0.8402,-1.15525877,0.6555784,2.14085561,0.64063665,2.8421842,1.29827706,-5.26532534,-0.1125482,1.35208523,-2.38961865,3.36109455,1.48942814,1.6647881,3.04420001,0.41205206,-2.27584163,-7.90675901,-1.03461838,-0.69460261,0.86732718,6.13883426,1.56361409,-1.32558931,-1.54205136,2.14984592,-0.14567486,-2.42696251,-0.74590023,2.8409214,6.48526945,1.55970721,-0.7197513,2.79099362,1.62351424,2.11029447,1.41012483,2.08236506,-1.90054136,0.12847587,0.98857592,36.8986277,-144.2903749,-107.3917472
43,0.8602,-1.11173438,0.66834961,2.21199164,0.63647848,2.73624001,1.30100356,-5.29049475,0.37808997,1.42111692,-2.35791072,3.54435806,1.68511318,1.67366781,2.99754652,0.47649844,-2.39050563,-7.92048148,-1.01724215,-0.67765441,0.87029093,6.1116174,1.53271302,-1.39615894,-1.54796231,2.10154727,-0.16008495,-2.40286767,-0.69613755,2.87205413,6.47039332,1.55352724,-0.76785992,2.83268266,1.64598613,2.01957441,0.84495089,2.08328965,-1.88075435,-0.03877401,0.98754196,37.68340879,-143.66741681,-105.98400802
44,0.8802,-1.06676192,0.68103727,2.28570634,0.6322795,2.63177915,1.3127763,-5.13478605,0.77888642,1.49396026,-2.32204238,3.74274366,1.90664983,1.68387077,2.94853701,0.54435738,-2.51160148,-7.93386561,-0.99980697,-0.66076933,0.87322116,6.08298496,1.50169927,-1.46716898,-1.55332337,2.05373166,-0.17356182,-2.37869695,-0.65260288,2.90306093,6.45455511,1.54711297,-0.81595976,2.87054683,1.65797018,1.74570834,0.37467674,2.08069298,-1.86116397,-0.22420738,0.96777384,37.96376842,-141.76555626,-103.80178784
45,0.9003,-1.02005086,0.69370323,2.36266534,0.62800437,2.53085231,1.33144648,-4.90206019,1.05980264,1.57134393,-2.28119893,3.96045488,2.16413855,1.695526,2.89676784,0.61593225,-2.64096173,-7.94697704,-0.9822259,-0.64386001,0.87613325,6.05277298,1.47042772,-1.53910294,-1.55818931,2.00616388,-0.18629378,-2.3544049,-0.61537577,2.93409111,6.43766859,1.54042675,-0.86428842,2.90214425,1.66183649,1.39239461,0.03026255,2.07413345,-1.84213174,-0.4324458,0.92047388,38.42371923,-140.77780452,-102.35408529
46,0.9203,-0.97200575,0.70622022,2.44239531,0.62368212,2.43523506,1.35460282,-4.66129109,1.2426107,1.65289394,-2.23496824,4.19824012,2.46837036,1.70858519,2.84258597,0.69056396,-2.77892064,-7.95968646,-0.96467453,-0.6270915,0.87899911,6.02126964,1.43921955,-1.61135089,-1.5625518,1.9593191,-0.19828732,-2.33000001,-0.58513036,2.96483108,6.41990205,1.53352877,-0.91236429,2.92635332,1.65991503,1.02981801,-0.20768421,2.06320488,-1.82451554,-0.66481266,0.83298901,39.47107261,-141.44859053,-101.97751791
47,0.9403,-0.922332,0.71864995,2.52558258,0.61927506,2.34427511,1.38072775,-4.43873923,1.36167554,1.73941878,-2.18200763,4.45751261,2.84148331,1.72317219,2.78553571,0.76874218,-2.92819444,-7.97206105,-0.94706615,-0.61037653,0.88183403,5.98831387,1.40792855,-1.68435898,-1.56647903,1.91296862,-0.20974559,-2.30487717,-0.56186823,2.99543058,6.40117409,1.52637898,-0.9604293,2.94344834,1.65401999,0.68332541,-0.37171664,2.04736555,-1.80921669,-0.92318985,0.68441968,41.33735481,-144.18044683,-102.84309201
