,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,50.0,-200.0,-150.0
1,0.02,0.0,0.0,0.0,0.0,4.99199893,0.19989327,-0.80021335,9.98398505,50.16014947,-200.16014947,-150.0
2,0.04001,0.0,0.0,0.0,0.0,4.96796691,0.39924411,-1.60210848,9.93572794,50.64272062,-200.64272062,-150.0
3,0.06002,0.0,0.0,0.0,0.0,4.92786544,0.59730249,-2.40656966,9.85468263,51.45317366,-201.45317366,-150.0
4,0.08002,0.0,0.0,0.0,0.0,4.87166244,0.79330632,-3.2144791,9.73998795,52.60012054,-202.60012054,-150.0
5,0.10003,0.0,0.0,0.0,0.0,4.79921174,0.98676458,-4.02793453,9.59019508,54.09804916,-204.09804916,-150.0
6,0.12004,0.0,0.0,0.0,0.0,4.71042158,1.17686038,-4.84782402,9.40357189,55.96428106,-205.96428106,-150.0
7,0.14004,0.0,0.0,0.0,0.0,4.60520708,1.36274301,-5.67501771,9.17796063,58.22039367,-208.22039367,-150.0
8,0.16005,0.0,0.0,0.0,0.0,4.48329589,1.54378859,-6.51161204,8.91028579,60.89714211,-210.89714211,-150.0
9,0.18006,0.0,0.0,0.0,0.0,4.34454416,1.7190295,-7.35843065,8.59713683,64.02863168,-214.02863168,-150.0
10,0.20006,0.0,0.0,0.0,0.0,4.18881763,1.88743192,-8.21621232,8.23441403,67.65585969,-217.65585969,-150.0
11,0.22007,0.0,0.0,0.0,0.0,4.01572181,2.04811823,-9.0868741,7.81652938,71.8347062,-221.83470619,-150.0
12,0.24008,0.0,0.0,0.0,0.0,3.82507194,2.19984053,-9.97086727,7.33729523,76.62704772,-226.62704772,-150.0
13,0.26008,0.0,0.0,0.0,0.0,3.61670346,2.34122846,-10.86832555,6.7892674,82.10732599,-232.10732599,-150.0
14,0.28009,0.0,0.0,0.0,0.0,3.39012741,2.47095035,-11.78027568,6.16245974,88.37540257,-238.37540256,-149.99999999
15,0.3001,0.0,0.0,0.0,0.0,3.14516676,2.58724978,-12.70569335,5.44556106,95.5443894,-245.5443894,-149.99999999
16,0.3201,0.0,0.0,0.0,0.0,2.88170296,2.68814033,-13.6424341,4.62477322,103.75226775,-253.75226774,-149.99999999
17,0.34011,0.0,0.0,0.0,0.0,2.5992668,2.77146641,-14.58807271,3.68167148,113.18328514,-263.18328513,-149.99999999
18,0.36012,0.0,0.0,0.0,0.0,2.29787106,2.83452273,-15.53616229,2.59474736,124.0525263,-274.05252629,-149.99999999
19,0.38012,0.0,0.0,0.0,0.0,1.97772373,2.87415483,-16.4761744,1.33735758,136.62642409,-286.62642408,-149.99999999
20,0.40013,0.0,0.0,0.0,0.0,1.63880831,2.88665053,-17.39258248,-0.12588867,151.25888657,-301.25888655,-149.99999998
21,0.42014,0.0,0.0,0.0,0.0,1.28200731,2.86746599,-18.25827861,-1.83695755,168.36957539,-318.36957537,-149.99999998
22,0.44014,0.0,0.0,0.0,0.0,0.9089209,2.81117402,-19.03003316,-3.84712768,188.47127667,-338.47127665,-149.99999998
23,0.46015,0.0,0.0,0.0,0.0,0.52168277,2.71110536,-19.6397038,-6.22084214,212.20842115,-362.20842113,-149.99999998
24,0.48016,0.0,0.0,0.0,0.0,0.12474723,2.5593352,-19.97628436,-9.02631503,240.26315001,-390.26315,-149.99999999
25,0.50016,0.0,0.0,0.0,0.0,-0.27459834,2.34668936,-19.86446468,-12.32444446,273.24444419,-423.24444421,-150.00000002
26,0.52017,0.0,0.0,0.0,0.0,-0.66526516,2.06274182,-19.03453742,-16.13892368,311.38923627,-461.38923637,-150.0000001
27,0.54018,0.0,0.0,0.0,0.0,-1.02903931,1.69800186,-17.10419204,-20.36564581,353.65645726,-503.65645751,-150.00000025
28,0.56018,0.0,0.0,0.0,0.0,-1.33930908,1.2475639,-13.63200474,-24.63449502,396.34494903,-546.34494954,-150.00000052
29,0.58019,0.0,0.0,0.0,0.0,-1.56217762,0.71711701,-8.34385168,-28.17636201,431.76361846,-581.76361931,-150.00000085
30,0.6002,0.0,0.0,0.0,0.0,-1.66318524,0.13190177,-1.58116983,-29.93739947,449.37399267,-599.37399375,-150.00000107
31,0.6202,0.0,0.0,0.0,0.0,-1.62333244,-0.46396422,5.49611945,-29.22999392,442.2999368,-592.29993778,-150.00000098
32,0.64021,0.0,0.0,0.0,0.0,-1.45039351,-1.02288087,11.52669578,-26.34427359,413.4427333,-563.44273397,-150.00000066
33,0.66022,0.0,0.0,0.0,0.0,-1.17400419,-1.51038909,15.79080728,-22.27397247,372.73972203,-522.73972239,-150.00000035
34,0.68022,0.0,0.0,0.0,0.0,-0.83009064,-1.9125861,18.34654819,-17.96267319,329.62672929,-479.62672945,-150.00000015
35,0.70023,0.0,0.0,0.0,0.0,-0.44857594,-2.23106364,19.60760918,-13.94229083,289.42290569,-439.42290574,-150.00000005
36,0.72024,0.0,0.0,0.0,0.0,-0.05119074,-2.47387507,19.99571944,-10.41376205,254.13761805,-404.13761805,-150.0
37,0.74024,0.0,0.0,0.0,0.0,0.34778396,-2.65117799,19.83010515,-7.3986686,223.98668359,-373.98668358,-149.99999999
38,0.76025,0.0,0.0,0.0,0.0,0.73995476,-2.77294739,19.32382724,-4.8434802,198.43479974,-348.43479972,-149.99999998
39,0.78026,0.0,0.0,0.0,0.0,1.11976814,-2.84763234,18.612681,-2.68097672,176.80976509,-326.80976507,-149.99999998
40,0.80026,0.0,0.0,0.0,0.0,1.48386342,-2.8824071,17.78203442,-0.84580708,158.45806883,-308.45806882,-149.99999998
41,0.82027,0.0,0.0,0.0,0.0,1.83077572,-2.8832507,16.88388428,0.72074848,142.7925133,-292.79251329,-149.99999998
42,0.84028,0.0,0.0,0.0,0.0,2.15933067,-2.8550473,15.9514759,2.06442759,129.35572236,-279.35572235,-149.99999999
43,0.86028,0.0,0.0,0.0,0.0,2.46891281,-2.80189834,15.00565545,3.22234099,117.77658849,-267.77658848,-149.99999999
44,0.88029,0.0,0.0,0.0,0.0,2.75968947,-2.72714307,14.05800089,4.22577267,107.74227179,-257.74227178,-149.99999999
45,0.9003,0.0,0.0,0.0,0.0,3.031556,-2.6336555,13.11653914,5.098225,99.01774856,-249.01774856,-149.99999999
46,0.9203,0.0,0.0,0.0,0.0,3.28456244,-2.5239143,12.18610777,5.8587129,91.41286969,-241.41286968,-149.99999999
47,0.94031,0.0,0.0,0.0,0.0,3.51919916,-2.3998804,11.26810316,6.52361488,84.76384993,-234.76384993,-150.0
48,0.96032,0.0,0.0,0.0,0.0,3.73560482,-2.26339449,10.36399659,7.10519139,78.94808501,-228.94808501,-150.0
49,0.98032,0.0,0.0,0.0,0.0,3.93396535,-2.11609332,9.47437429,7.61352406,73.86475838,-223.86475837,-150.0
50,1.00033,0.0,0.0,0.0,0.0,4.11475665,-1.95920265,8.59793715,8.05756005,69.42439857,-219.42439857,-150.0
51,1.02034,0.0,0.0,0.0,0.0,4.27814068,-1.79401395,7.73436826,8.4439569,65.56043021,-215.56043021,-150.0
52,1.04034,0.0,0.0,0.0,0.0,4.42429649,-1.62170951,6.88310041,8.77825677,62.21743158,-212.21743158,-150.0
