,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,KineticEnergy,Potential,Energy
177,3.5423,17.38936722,3.49516536,7.19243644,1.33327968,91.92822185,123.67047314,34.68306,46.63301592,-54.44360506,-82.75803469,-24.71198835,-35.35212801,-90.63865913,-122.12346436,-35.5519105,-47.93592278,-7.86811409,1.33384705,0.55492678,0.86466336,-3.70908925,0.33124333,-4.04827092,0.38754977,-10.20223809,-22.84579972,-5.35934868,-10.34707771,6.80949501,-0.2396346,1.31368493,-3.00092208,-2.53547327,12.77996073,-1.71473906,5.30647279,66.07009481,95.55624376,27.64214935,42.11106907,5792.97385797,-12.63543099,5780.33842698
178,3.5623,17.53318897,3.52182565,7.18974774,1.33275005,92.62188179,124.603132,34.68293464,46.63287077,-54.93784454,-83.46507663,-24.71195938,-35.35206582,-91.34969653,-123.08218184,-35.55182885,-47.93582534,-7.85689081,1.35112126,0.56746973,0.86272549,-3.79013986,0.33902948,-4.05686864,0.39109275,-10.30942121,-23.05273047,-5.35896439,-10.34600057,6.83575055,-0.29964149,1.31187141,-2.99976764,-2.56976655,12.88605668,-1.71458999,5.30313003,66.62293818,96.39846535,27.64218774,42.11109029,5792.93871791,-12.60029092,5780.33842698
179,3.5823,17.67695752,3.54847542,7.18711717,1.33222826,93.31553924,125.53578798,34.68281043,46.63272724,-55.43208344,-84.17211733,-24.71193106,-35.35200494,-92.0607323,-124.04089738,-35.55174832,-47.93572923,-7.84541249,1.36835471,0.58043425,0.86058393,-3.87136721,0.3468882,-4.06594967,0.39480922,-10.4165967,-23.25963987,-5.35858537,-10.34494216,6.86196998,-0.35962533,1.31007391,-2.99861737,-2.60405692,12.99208623,-1.71444775,5.29983313,67.17578232,97.24068737,27.64222641,42.11111192,5792.90719784,-12.56877086,5780.33842699
180,3.6024,17.82139248,3.575248,7.18453006,1.33171167,94.01266249,126.47310436,34.68268676,46.63258459,-55.92879298,-84.88269203,-24.71190326,-35.35194503,-92.77532163,-125.00440458,-35.55166849,-47.93563395,-7.83361105,1.38562896,0.59391683,0.85820738,-3.9531888,0.35486301,-4.07559016,0.39873897,-10.52430048,-23.46756267,-5.35820965,-10.34389684,6.88828444,-0.41988596,1.30828359,-2.99746585,-2.63851594,13.09857996,-1.71431122,5.29656502,67.73139146,98.08712094,27.64226554,42.11113405,5792.87928666,-12.54085968,5780.33842699
181,3.6224,17.9650578,3.60187716,7.18201031,1.33120534,94.706315,127.40575465,34.68256483,46.63244423,-56.42303077,-85.58973034,-24.71187621,-35.35188666,-93.48635422,-125.96311632,-35.55159013,-47.93554042,-7.82159457,1.40276744,0.60781402,0.85559826,-4.03480101,0.36287867,-4.08572359,0.40286485,-10.63146098,-23.67443035,-5.35784088,-10.34287456,6.91443244,-0.47982386,1.30651825,-2.99632479,-2.67280085,13.20447911,-1.71418132,5.2933573,68.28423717,98.92934385,27.64230471,42.11115644,5792.85539688,-12.51696989,5780.33842699
182,3.6424,18.10867324,3.62849627,7.17954316,1.3307066,95.39996509,128.33840214,34.68244402,46.6323054,-56.91726803,-86.2967675,-24.71184978,-35.35182949,-94.19738525,-126.9218262,-35.55151281,-47.93544813,-7.80929506,1.41985111,0.62222502,0.85272168,-4.11662156,0.3709792,-4.09642859,0.40723034,-10.73861415,-23.88127777,-5.35747708,-10.34186963,6.94054528,-0.53973899,1.30476893,-2.99518868,-2.70708323,13.31031454,-1.71405696,5.29019274,68.83708365,99.7715672,27.64234411,42.11117917,5792.83553222,-12.49710523,5780.33842699
183,3.6624,18.25223986,3.65510547,7.17712691,1.33021534,96.09361277,129.27104687,34.68232429,46.63216808,-57.41150477,-87.00380353,-24.71182393,-35.35177348,-94.90841474,-127.88053425,-35.55143652,-47.93535707,-7.7967019,1.43687435,0.63718598,0.84955101,-4.1986622,0.37916966,-4.10774008,0.41186275,-10.84576009,-24.08810525,-5.35711817,-10.34088162,6.9666233,-0.59963144,1.30303557,-2.99405773,-2.74136316,13.4160871,-1.71393777,5.28707048,69.38993093,100.61379102,27.64238372,42.11120223,5792.81986449,-12.4814375,5780.33842699
184,3.6824,18.39575865,3.68170493,7.17475996,1.32973147,96.78725807,130.20368887,34.68220565,46.63203224,-57.90574099,-87.71083845,-24.71179865,-35.35171861,-95.61944271,-128.8392405,-35.55136124,-47.9352672,-7.7838037,1.45383099,0.65273631,0.84605627,-4.28093546,0.38745569,-4.11969623,0.41679274,-10.95289891,-24.29491314,-5.35676406,-10.3399101,6.99266681,-0.65950133,1.30131812,-2.99293211,-2.77564077,13.52179764,-1.71382338,5.28398968,69.942779,101.45601529,27.64242352,42.1112256,5792.80858755,-12.47016057,5780.33842699
185,3.7024,18.53923058,3.70829478,7.17244076,1.32925489,97.480901,131.13632817,34.68208807,46.63189787,-58.39997672,-88.41787228,-24.71177392,-35.35166484,-96.33046919,-129.79794495,-35.55128695,-47.9351785,-7.77058823,1.47071421,0.66891899,0.84220358,-4.36345463,0.39584359,-4.13233887,0.42205485,-11.06003069,-24.50170176,-5.35641465,-10.33895467,7.01867613,-0.71934876,1.29961652,-2.99181199,-2.80991613,13.62744696,-1.71371346,5.28094955,70.49562787,102.29824004,27.6424635,42.11124927,5792.80191999,-12.463493,5780.33842699
186,3.7224,18.68265659,3.73487517,7.17016783,1.32878548,98.1745416,132.0689648,34.68197153,46.63176494,-58.89421195,-89.12490505,-24.71174974,-35.35161215,-97.0414942,-130.75664764,-35.55121362,-47.93509096,-7.75704241,1.48751649,0.68578102,0.83795451,-4.44623389,0.40434036,-4.14571381,0.42768813,-11.16715552,-24.70847143,-5.35606986,-10.33801495,7.04465157,-0.77917385,1.29793068,-2.99069751,-2.84418933,13.73303588,-1.71360769,5.27794931,71.04847754,103.14046527,27.64250366,42.11127321,5792.80010816,-12.46168117,5780.33842699
187,3.7424,18.82603759,3.76144625,7.16793975,1.32832315,98.86817987,133.00159878,34.68185603,46.63163342,-59.38844671,-89.83193677,-24.71172608,-35.35156049,-97.75251774,-131.7153486,-35.55114124,-47.93500454,-7.74315212,1.50422946,0.70337383,0.83326532,-4.52928839,0.41295388,-4.15987138,0.43373689,-11.27427351,-24.91522246,-5.35572961,-10.33709056,7.07059346,-0.8389767,1.29626051,-2.98958878,-2.87846046,13.83856519,-1.71350577,5.27498818,71.60132802,103.98269097,27.64254396,42.11129741,5792.80342977,-12.46500279,5780.33842699
188,3.7625,18.97009104,3.78814093,7.16574434,1.32786552,99.56528402,133.93889329,34.68174097,46.63150264,-59.88515217,-90.54250263,-24.71170281,-35.3515096,-98.46709496,-132.67884132,-35.55106944,-47.93491881,-7.72883003,1.52092665,0.7218478,0.82805893,-4.61305182,0.42173697,-4.17494406,0.44028544,-11.38192028,-25.12298877,-5.35539215,-10.33617661,7.09663156,-0.89905629,1.29459768,-2.9884804,-2.91290093,13.94456287,-1.71340694,5.27205092,72.15694356,104.8291283,27.64258461,42.11132198,5792.81225611,-12.47382912,5780.33842699
189,3.7825,19.11338444,3.81469375,7.16360214,1.32741704,100.2589177,134.87152206,34.68162749,46.63137388,-60.379386,-91.24953232,-24.71168015,-35.35145996,-99.17811564,-133.63753886,-35.55099891,-47.93483458,-7.71420221,1.5374315,0.74108128,0.82232972,-4.69670814,0.43061216,-4.19084297,0.44732657,-11.4890248,-25.32970333,-5.35506075,-10.33528185,7.1225071,-0.95881492,1.29295862,-2.98738349,-2.94716811,14.04997498,-1.71331192,5.26916603,72.70979566,105.67135498,27.64262518,42.11134666,5792.82685439,-12.4884274,5780.33842699
190,3.8025,19.2566354,3.84123766,7.16150084,1.3269753,100.95254913,135.80414826,34.68151499,46.63124647,-60.87361938,-91.95656103,-24.71165798,-35.35141127,-99.88913492,-134.59623471,-35.55092927,-47.93475143,-7.69918066,1.55381575,0.76123225,0.81598734,-4.78069198,0.43963396,-4.20770802,0.4549579,-11.59612274,-25.53640014,-5.35473365,-10.33440135,7.14835001,-1.01855167,1.29133491,-2.9862926,-2.98143343,14.15532976,-1.71321995,5.26631809,73.26264857,106.51358216,27.64266588,42.11137155,5792.84765424,-12.50922724,5780.33842699
191,3.8225,19.39984474,3.8677728,7.15943926,1.3265402,101.64617831,136.73677192,34.68140347,46.63112038,-61.36785232,-92.66358878,-24.71163627,-35.35136352,-100.60015282,-135.55492892,-35.55086051,-47.93466931,-7.6837463,1.5700664,0.78237566,0.80895596,-4.86502339,0.44881492,-4.22561314,0.46325577,-11.70321417,-25.74307948,-5.35441077,-10.33353477,7.17416059,-1.07826666,1.28972643,-2.98520778,-3.01569693,14.26062795,-1.71313081,5.26350643,73.8155023,107.35580985,27.64270668,42.11139665,5792.87510776,-12.53668077,5780.33842699
192,3.8425,19.54301323,3.89429931,7.15741623,1.32611163,102.33980527,137.66939308,34.68129291,46.6309956,-61.86208483,-93.37061558,-24.71161502,-35.35131669,-101.31116935,-136.51362149,-35.55079261,-47.93458822,-7.66787847,1.58616881,0.80459409,0.80114773,-4.94972398,0.45816922,-4.24463992,0.47230851,-11.81029919,-25.94974162,-5.35409203,-10.3326818,7.19993916,-1.13796002,1.28813304,-2.98412908,-3.04995868,14.36587026,-1.71304426,5.26073039,74.36835684,108.19803803,27.64274757,42.11142193,5792.90972722,-12.57130023,5780.33842699
193,3.8625,19.68614164,3.92081731,7.15543064,1.32568947,103.03343003,138.60201176,34.6811833,46.63087209,-62.35631692,-94.07764145,-24.71159422,-35.35127074,-102.02218453,-137.47231246,-35.55072555,-47.93450813,-7.65155477,1.60210645,0.82797861,0.79246047,-5.03481707,0.46771297,-4.26487848,0.48221877,-11.91737788,-26.15638684,-5.35377737,-10.3318421,7.22568602,-1.19763186,1.28655461,-2.98305653,-3.08421872,14.47105739,-1.7129601,5.25798931,74.9212122,109.04026672,27.64278855,42.1114474,5792.95209409,-12.6136671,5780.33842699
194,3.8825,19.8292307,3.94732693,7.15348142,1.32527361,103.72705261,139.53462797,34.68107461,46.63074985,-62.8505486,-94.78466641,-24.71157384,-35.35122565,-102.73319838,-138.43100183,-35.55065932,-47.93442903,-7.63475089,1.61786058,0.85262967,0.78277482,-5.12032786,0.47746449,-4.28642833,0.49310636,-12.02445032,-26.36301539,-5.3534667,-10.3310154,7.25140145,-1.25728232,1.28499101,-2.98199016,-3.11847709,14.57619006,-1.71287813,5.25528257,75.47406838,109.88249593,27.64282961,42.11147302,5793.00286956,-12.66444256,5780.338427
195,3.9026,19.97299629,3.97396078,7.15155805,1.32486191,104.42414112,140.47190482,34.68096632,46.63062825,-63.34725104,-95.4952256,-24.71155379,-35.35118119,-103.44776597,-139.39448306,-35.55059358,-47.93435051,-7.61735253,1.63348705,0.8787919,0.77189349,-5.20671462,0.48749519,-4.30951801,0.50517486,-12.13205189,-26.57066056,-5.35315844,-10.33019733,7.2772141,-1.3172096,1.28343439,-2.98092469,-3.15290513,14.68179418,-1.71279778,5.25259627,76.02968967,110.7289368,27.64287094,42.11149894,5793.06313108,-12.72470408,5780.338427
196,3.9226,20.1160086,4.00045397,7.14967868,1.32445837,105.11775937,141.40451619,34.68085947,46.63050848,-63.84148191,-96.20224879,-24.71153424,-35.35113777,-104.15877719,-140.3531693,-35.55052897,-47.93427333,-7.59950394,1.6488059,0.90632766,0.75975887,-5.29314751,0.49772935,-4.33403957,0.51847047,-12.23911203,-26.77725647,-5.35285558,-10.32939578,7.30286742,-1.37681755,1.28190008,-2.97987073,-3.18716031,14.78681966,-1.71271965,5.24995655,76.5825475,111.57116703,27.64291212,42.11152486,5793.13314297,-12.79471597,5780.338427
197,3.9426,20.25898366,4.02693916,7.14783269,1.3240608,105.8113755,142.33712517,34.68075352,46.63038991,-64.33571241,-96.90927112,-24.71151509,-35.35109515,-104.86978713,-141.311854,-35.55046514,-47.93419708,-7.58108853,1.66386742,0.93549806,0.74612406,-5.38008737,0.50824387,-4.36023785,0.53324647,-12.34616614,-26.98383647,-5.35255652,-10.32860634,7.3284902,-1.43640447,1.28038017,-2.97882297,-3.22141393,14.89179266,-1.71264319,5.24734938,77.13540616,112.41339779,27.64295335,42.11155092,5793.21416589,-12.87573889,5780.338427
198,3.9626,20.40192212,4.05341645,7.14601918,1.3236691,106.50498952,143.26973179,34.68064845,46.63027253,-64.82994252,-97.6162926,-24.71149633,-35.35105331,-105.5807958,-142.27053718,-35.55040208,-47.93412175,-7.56207214,1.67863932,0.96645066,0.73075599,-5.46756918,0.51907062,-4.38825958,0.54973628,-12.45321431,-27.1904008,-5.35226118,-10.32782875,7.35408272,-1.49597051,1.27887449,-2.9777814,-3.25566604,14.99671384,-1.71256823,5.24477419,77.68826564,113.25562907,27.64299462,42.11157711,5793.30732795,-12.96890095,5780.338427
199,3.9826,20.54482463,4.07988596,7.14423724,1.32328317,107.19860145,144.20233608,34.68054425,46.63015632,-65.32417226,-98.32331325,-24.71147795,-35.35101223,-106.29180322,-143.22921887,-35.55033978,-47.93404731,-7.54241755,1.69308425,0.99934657,0.7133758,-5.55563098,0.53024659,-4.41826502,0.56821915,-12.56025661,-27.3969497,-5.3519695,-10.32706275,7.37964527,-1.55551577,1.2773829,-2.97674599,-3.28991667,15.10158384,-1.71249463,5.24223044,78.24112594,114.09786088,27.64303592,42.1116034,5793.41392386,-13.07549685,5780.33842701
200,4.0026,20.68769182,4.10634781,7.14248603,1.3229029,107.8922113,145.13493805,34.68044091,46.63004126,-65.81840164,-99.03033309,-24.71145993,-35.35097189,-107.0028094,-144.18789908,-35.55027822,-47.93397376,-7.52208416,1.70715872,1.03436033,0.693648,-5.64431416,0.5418149,-4.45042795,0.58903092,-12.66729311,-27.60348339,-5.35168142,-10.32630809,7.40517813,-1.61504039,1.27590524,-2.97571672,-3.32416584,15.20640327,-1.71242224,5.23971758,78.79398707,114.94009321,27.64307725,42.1116298,5793.53544119,-13.19701418,5780.33842701
201,4.0226,20.83052427,4.13280211,7.14076473,1.32252819,108.58581909,146.06753774,34.68033843,46.62992732,-66.31263066,-99.73735213,-24.71144227,-35.35093227,-107.71381435,-145.14657783,-35.55021738,-47.93390107,-7.50102777,1.72081184,1.07167886,0.67116691,-5.73366372,0.55382604,-4.48493449,0.6125776,-12.77432389,-27.8100021,-5.35139688,-10.32556452,7.43068157,-1.67454448,1.27444135,-2.97469357,-3.35841357,15.31117274,-1.71235094,5.23723511,79.34684903,115.78232607,27.6431186,42.1116563,5793.67358973,-13.33516271,5780.33842701
202,4.0426,20.9733226,4.15924897,7.13907254,1.32215893,109.27942484,147.00013515,34.68023677,46.62981451,-66.80685933,-100.44437039,-24.71142496,-35.35089336,-108.4248181,-146.10525513,-35.55015727,-47.93382924,-7.47920034,1.73398378,1.11149865,0.64543941,-5.82372847,0.5663395,-4.52198036,0.63935264,-12.88134901,-28.01650604,-5.35111581,-10.32483179,7.45615587,-1.73402817,1.27299107,-2.97367649,-3.39265988,15.41589287,-1.71228059,5.23478251,79.89971182,116.62455946,27.64315996,42.11168288,5793.83033332,-13.4919063,5780.33842702
203,4.0627,21.1168011,4.18582068,7.13740044,1.32179323,109.97649658,147.93739329,34.68013545,46.62970223,-67.3035588,-101.15492296,-24.71140791,-35.35085495,-109.13937566,-147.06872438,-35.55009755,-47.93375788,-7.4564344,1.74666537,1.15423993,0.61570435,-5.91501738,0.57949266,-4.56197145,0.67012259,-12.98890363,-28.22402785,-5.35083679,-10.3241061,7.48172846,-1.79378885,1.27154708,-2.97266041,-3.42707602,15.52108748,-1.71221073,5.23234725,80.45533975,117.47100456,27.64320152,42.11170968,5794.00886676,-13.67043974,5780.33842702
204,4.0827,21.25953271,4.21225295,7.13576434,1.32143462,110.67009829,148.86998623,34.68003544,46.6295916,-67.7977868,-101.86193968,-24.71139128,-35.3508174,-109.85037702,-148.02739884,-35.55003883,-47.93368771,-7.43290026,1.75864591,1.19967266,0.58151488,-6.0066791,0.59323881,-4.60470437,0.70532433,-13.09591762,-28.43050284,-5.35056251,-10.32339444,7.50714514,-1.853232,1.2701236,-2.97165538,-3.46131954,15.62571043,-1.71214194,5.22995309,81.00820419,118.31323902,27.64324288,42.11173641,5794.20999119,-13.87156417,5780.33842703
205,4.1027,21.40223186,4.2386781,7.13415513,1.32108116,111.363698,149.80257697,34.67993625,46.62948204,-68.29201446,-102.56895566,-24.71137496,-35.35078051,-110.56137721,-148.98607189,-35.54998079,-47.93361834,-7.40842703,1.76988932,1.24817374,0.54182167,-6.09922626,0.60774216,-4.65054152,0.74601263,-13.20292615,-28.6369637,-5.35029155,-10.32269294,7.53253349,-1.9126551,1.26871322,-2.97065629,-3.4955617,15.73028579,-1.71207376,5.22758737,81.56106947,119.15547401,27.64328423,42.11176321,5794.4374429,-14.09901587,5780.33842703
206,4.1227,21.54489909,4.26509623,7.13257212,1.32073278,112.05729574,150.73516552,34.67983784,46.62937353,-68.7862418,-103.27597091,-24.71135896,-35.35074425,-111.27237626,-149.94474357,-35.54992341,-47.93354977,-7.38295204,1.78027464,1.29986254,0.49549906,-6.19272226,0.62312333,-4.69960157,0.79331344,-13.3099293,-28.84341062,-5.35002383,-10.3220014,7.55789376,-1.97205829,1.26731579,-2.96966308,-3.5298025,15.83481411,-1.71200609,5.22524964,82.11393556,119.99770955,27.64332557,42.11179006,5794.69445322,-14.35602619,5780.33842704
207,4.1427,21.68753491,4.29150745,7.13101464,1.32038936,112.75089152,151.66775191,34.67974022,46.62926605,-69.28046882,-103.98298543,-24.71134327,-35.35070863,-111.98337416,-150.90341389,-35.54986669,-47.93348197,-7.3564111,1.78965589,1.3547605,0.44115643,-6.28723199,0.63952798,-4.75190528,0.84861762,-13.41692713,-29.04984382,-5.3497593,-10.32131961,7.58322621,-2.03144166,1.26593112,-2.96867569,-3.56404194,15.93929596,-1.71193883,5.22293947,82.66680249,120.83994562,27.64336689,42.11181697,5794.98452904,-14.646102,5780.33842704
208,4.1627,21.83013984,4.31791184,7.12948206,1.32005082,113.44448536,152.60033617,34.67964338,46.62915959,-69.77469553,-104.68999925,-24.71132788,-35.35067361,-112.69437093,-151.86208286,-35.54981062,-47.93341495,-7.32874116,1.7978561,1.41271756,0.37708065,-6.38281916,0.65713273,-4.80730192,0.91363853,-13.52391969,-29.25626347,-5.34949792,-10.32064736,7.60853109,-2.09080535,1.26455904,-2.96769405,-3.59828005,16.04373187,-1.71187189,5.22065645,83.21967024,121.68218223,27.64340818,42.11184392,5795.31130959,-14.97288255,5780.33842704
209,4.1827,21.97271436,4.34430951,7.12797374,1.31971706,114.13807726,153.5329183,34.6795473,46.62905414,-70.26892194,-105.39701238,-24.71131278,-35.35063918,-113.40536658,-152.82075049,-35.54975517,-47.93334867,-7.29988481,1.80466037,1.47329746,0.3011783,-6.47954187,0.67615216,-4.86535455,0.99046984,-13.63090707,-29.46266977,-5.34923963,-10.31998447,7.63380865,-2.15014946,1.26319936,-2.96671808,-3.63251682,16.14812239,-1.71180518,5.21840017,83.77253882,122.52441937,27.64344944,42.1118709,5795.6782641,-15.33983706,5780.33842705
210,4.2028,22.11597159,4.37083249,7.12648173,1.31938637,114.8351352,154.47016123,34.6794515,46.62894916,-70.76561917,-106.10755989,-24.7112979,-35.35060517,-114.11991611,-153.78421014,-35.54970008,-47.93328281,-7.26964403,1.80982878,1.53591654,0.210441,-6.57793775,0.69695513,-4.92546647,1.08212462,-13.7384242,-29.67009484,-5.3489831,-10.31932749,7.65918533,-2.20977069,1.26184518,-2.96574289,-3.66692343,16.25298967,-1.71173827,5.21615917,84.32817257,123.37086825,27.64349088,42.11189805,5796.09027846,-15.75185142,5780.33842704
211,4.2228,22.25848658,4.39721697,7.12502027,1.31906194,115.52872328,155.40273918,34.67935693,46.62884568,-71.25984498,-106.81457166,-24.71128336,-35.3505719,-114.83090957,-154.74287515,-35.54964587,-47.933218,-7.23829989,1.8129929,1.59832829,0.10282563,-6.6770482,0.71965131,-4.98541547,1.19063707,-13.84540133,-29.87647493,-5.34873086,-10.31868279,7.68440886,-2.26907589,1.26050977,-2.96477809,-3.70115753,16.35729077,-1.71167177,5.21395538,84.88104279,124.21310648,27.64353206,42.11192509,5796.54422241,-16.20579538,5780.33842703
212,4.2428,22.40097256,4.423595,7.12358134,1.31874202,116.22230948,156.33531507,34.67926309,46.62874316,-71.75407051,-107.52158277,-24.7112691,-35.35053918,-115.54190195,-155.70153886,-35.54959227,-47.93315392,-7.20572783,1.81380499,1.6581498,-0.02531176,-6.77733764,0.74471732,-5.04280541,1.31965591,-13.95237345,-30.08284221,-5.34848155,-10.31804688,7.7096058,-2.32836185,1.25918615,-2.96381874,-3.7353903,16.46154806,-1.71160526,5.21177723,85.43391385,125.05534525,27.6435732,42.11195216,5797.03956491,-16.70113791,5780.338427
213,4.2628,22.54342998,4.44996668,7.12216437,1.31842654,116.91589381,157.26788891,34.67916998,46.62864159,-72.24829575,-108.22859323,-24.7112551,-35.35050701,-116.25289326,-156.66020131,-35.54953925,-47.93309053,-7.17201873,1.81182224,1.71118207,-0.17715448,-6.87871579,0.77259563,-5.09343666,1.47236461,-14.05934061,-30.28919686,-5.34823513,-10.31741959,7.73477638,-2.38762867,1.25787411,-2.96286475,-3.76962174,16.56576203,-1.71153868,5.20962439,85.98678572,125.89758457,27.6436143,42.11197923,5797.56786255,-17.2294356,5780.33842695
214,4.2828,22.68585927,4.47633209,7.12076884,1.31811541,117.60947628,158.20046074,34.67907759,46.62854096,-72.74252071,-108.93560305,-24.71124136,-35.35047536,-116.96388352,-157.61886249,-35.54948682,-47.93302784,-7.13736616,1.80654424,1.75130059,-0.35511926,-6.98098969,0.80378637,-5.13118405,1.65118003,-14.16630288,-30.49553905,-5.34799157,-10.31680077,7.75992084,-2.44687647,1.2565734,-2.96191605,-3.80385185,16.6699332,-1.71147197,5.20749658,86.53965842,126.73982442,27.64365534,42.11200632,5798.11129914,-17.77287227,5780.33842687
215,4.3028,22.82826087,4.50269132,7.11939425,1.31780853,118.30305692,159.13303056,34.67898591,46.62844125,-73.23674541,-109.64261225,-24.71122788,-35.35044424,-117.67487274,-158.57752242,-35.54943496,-47.93296583,-7.10210701,1.79743973,1.77031947,-0.55962302,-7.08382304,0.83882048,-5.14786099,1.85651921,-14.2732603,-30.70186895,-5.3477508,-10.31619024,7.78503939,-2.50610535,1.25528376,-2.96097256,-3.83808062,16.77406206,-1.71140508,5.20539349,87.09253194,127.58206482,27.64369632,42.11203341,5798.63910726,-18.30068051,5780.33842675
216,4.3228,22.97063518,4.52904446,7.11804009,1.31750583,118.99663573,160.06559839,34.67889494,46.62834245,-73.73096983,-110.34962082,-24.71121464,-35.35041362,-118.38586092,-159.53618113,-35.54938366,-47.93290448,-7.06675825,1.78400298,1.75861699,-0.78739829,-7.18669945,0.87820338,-5.13384509,2.0851148,-14.38021293,-30.90818672,-5.34751279,-10.31558784,7.81013226,-2.56531541,1.25400494,-2.96003421,-3.87230805,16.8781491,-1.71133801,5.20331486,87.64540627,128.42430576,27.64373724,42.1120605,5799.10582983,-18.76740321,5780.33842661
217,4.3428,23.11298261,4.55539158,7.11670588,1.31720722,119.69021272,160.99816426,34.67880465,46.62824455,-74.22519399,-111.05662879,-24.71120164,-35.35038349,-119.09684809,-160.49483861,-35.54933292,-47.9328438,-7.03202887,1.76584411,1.70705544,-1.02993542,-7.2889105,0.92232466,-5.07999794,2.32845731,-14.48716083,-31.11449252,-5.34727748,-10.31499343,7.83519966,-2.62450675,1.25273665,-2.95910095,-3.90653414,16.98219482,-1.71127074,5.20126044,88.19828143,129.26654724,27.6437781,42.11208758,5799.45492083,-19.11649436,5780.33842648
218,4.3629,23.25601508,4.58186447,7.11538464,1.31691115,120.38725579,161.935391,34.6787146,46.62814705,-74.72188902,-111.7671712,-24.71118881,-35.3503537,-119.81138917,-161.45828816,-35.54928247,-47.93278347,-6.99861868,1.74267197,1.60958778,-1.27448276,-7.39009397,0.9716051,-4.98026053,2.5737991,-14.59463875,-31.32181795,-5.34704368,-10.31440394,7.86036694,-2.6839753,1.25147234,-2.95816811,-3.94093,17.0867196,-1.71120296,5.19921988,88.75392178,130.11300048,27.6438191,42.1121148,5799.63109199,-19.29266561,5780.33842639
219,4.3829,23.39830979,4.60819978,7.11408907,1.31662048,121.08082919,162.86795298,34.67862568,46.62805091,-75.21611267,-112.47417798,-24.71117628,-35.35032454,-120.52237432,-162.41694324,-35.54923281,-47.93272407,-6.96776878,1.71487037,1.46864758,-1.5015625,-7.48833496,1.0254008,-4.83708831,2.80165466,-14.70157732,-31.52810023,-5.34681367,-10.31382509,7.88538389,-2.74312942,1.25022432,-2.95724496,-3.97515339,17.19068389,-1.71113541,5.19721324,89.30679857,130.95524304,27.64385982,42.11214186,5799.59609525,-19.25766886,5780.33842638
220,4.4029,23.54057877,4.63452931,7.11281212,1.31633366,121.77440082,163.80051304,34.67853743,46.62795564,-75.71033607,-113.18118419,-24.71116397,-35.35029584,-121.23335849,-163.37559713,-35.54918367,-47.9326653,-6.94010446,1.68282135,1.29313609,-1.69707304,-7.58334599,1.0834593,-4.65937043,2.9979266,-14.80851131,-31.734371,-5.34658622,-10.31325378,7.91037598,-2.80226513,1.24898601,-2.95632688,-4.00937542,17.29460829,-1.71106781,5.19523004,89.85967617,131.79748615,27.64390046,42.11216891,5799.34934364,-19.01091718,5780.33842646
221,4.4229,23.6828224,4.66085315,7.11155338,1.31605061,122.46797069,164.73307121,34.67844984,46.62786121,-76.20455923,-113.88818982,-24.71115188,-35.35026759,-121.94434167,-164.33424985,-35.54913506,-47.93260715,-6.91617738,1.64726154,1.0975344,-1.85173594,-7.6745759,1.14504369,-4.4615873,3.15333675,-14.91544078,-31.94063043,-5.3463613,-10.31268987,7.9353434,-2.86138253,1.24775718,-2.9554139,-4.0435961,17.39849325,-1.71100028,5.19326995,90.41255458,132.6397298,27.64394103,42.11219593,5798.92410098,-18.58567438,5780.3384266
222,4.4429,23.82504102,4.68717136,7.11031244,1.31577123,123.16153882,165.66562749,34.6783629,46.62776762,-76.69878215,-114.59519489,-24.71114001,-35.35023978,-122.65532389,-165.29290142,-35.54908695,-47.93254961,-6.89623541,1.60903699,0.8969705,-1.96384014,-7.76177732,1.20930761,-4.25886627,3.26617438,-15.02236578,-32.14687864,-5.34613885,-10.31213323,7.96028633,-2.92048172,1.24653765,-2.95450607,-4.07781543,17.50233924,-1.71093292,5.19133266,90.96543381,133.48197399,27.64398151,42.11222294,5798.37486456,-18.03643782,5780.33842674
223,4.4629,23.96723501,4.71348402,7.10908893,1.31549548,123.85510521,166.59818192,34.67827661,46.62767485,-77.19300483,-115.30219941,-24.71112835,-35.35021241,-123.36630516,-166.25155184,-35.54903935,-47.93249267,-6.88025036,1.56896414,0.70347773,-2.03760796,-7.84497891,1.27543436,-4.06324008,3.34066216,-15.12928635,-32.3531158,-5.34591883,-10.31158371,7.98520496,-2.97956281,1.24532726,-2.95360346,-4.11203342,17.60614671,-1.71086584,5.18941781,91.51831384,134.32421872,27.64402192,42.11224991,5797.75879451,-17.42036765,5780.33842686
