,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,60.0,1800.0,-20000.0,-18200.0
1,0.02002,8.359e-05,7.18e-06,0.0087259,0.00116239,4.16414481,1.1294474,-87.25895279,48.37614109,4977.5753966,-23177.57526291,-18199.99986631
2,0.04005,0.00040287,0.00010122,0.02733149,0.01425191,0.97130434,1.39078205,-273.31485684,-82.51908847,40759.95610173,-58959.93928998,-18199.98318826
3,0.06008,0.00020568,0.00051263,-0.01531157,0.00372513,2.94315266,-1.52146959,153.1156974,22.74872476,11982.20223776,-30182.20139993,-18199.99916216
4,0.0801,2.173e-05,0.00054185,-0.00423763,0.00027055,4.7826507,-0.61254301,42.3762785,57.29452207,2539.29577291,-20739.29574932,-18199.9999764
5,0.10013,1.884e-05,0.00054351,0.00393665,0.00023319,4.81161252,0.57269317,-39.36647052,57.66807744,2437.74083644,-20637.74081632,-18199.99997989
6,0.12016,0.00019519,0.00057041,0.01475848,0.0034449,3.04814732,1.50553532,-147.58481839,25.55102988,11218.21527456,-29418.21454877,-18199.99927421
7,0.14018,0.00042274,0.00097344,-0.0287953,0.01654459,0.77263463,-1.32355227,287.95302587,-105.44586263,47023.40198991,-65223.37755405,-18199.97556414
8,0.16021,8.99e-05,0.00107751,-0.009097,0.00126574,4.10100607,-1.16245443,90.96998135,47.34262287,5258.85251059,-23458.8523606,-18199.99985001
9,0.18024,1e-07,0.00108554,-0.0002795,1.18e-06,4.99902366,-0.04103846,2.79495068,59.98816681,1803.19634395,-20003.19634386,-18199.99999991
10,0.20026,7.762e-05,0.00109194,0.00836735,0.00106692,4.22384503,1.09622251,-83.67352693,49.33081906,4717.75016383,-22917.75004449,-18199.99988066
11,0.22029,0.00038426,0.00117744,0.02599863,0.0124706,1.15741106,1.44295915,-259.98629466,-64.7059674,35894.02503725,-54094.01299294,-18199.98795568
12,0.24032,0.00021658,0.00159546,-0.01588896,0.00403169,2.83421369,-1.53535281,158.88958804,19.68312846,12818.00693487,-31018.00596264,-18199.99902777
13,0.26034,2.48e-05,0.00162719,-0.00453703,0.0003105,4.75200055,-0.65154676,45.37027639,56.89503552,2647.85692842,-20847.85690101,-18199.99997259
14,0.28037,1.619e-05,0.0016289,0.00364236,0.00019937,4.83808652,0.53316852,-36.42361686,58.006274,2345.77037657,-20545.77035955,-18199.99998298
15,0.3004,0.00018506,0.00165363,0.01422746,0.00318787,3.1493592,1.4877227,-142.27460269,28.12134403,10517.4991963,-28717.49856466,-18199.99936836
16,0.32042,0.00044337,0.00204643,-0.03032705,0.01950534,0.56629389,-1.239068,303.27053325,-135.05340116,55112.71969505,-73312.68295641,-18199.96326136
17,0.34045,9.638e-05,0.00216212,-0.00947073,0.00137454,4.03615777,-1.19423943,94.70726945,46.25457228,5554.93409186,-23754.93392381,-18199.99983195
18,0.36048,3.9e-07,0.00217109,-0.00055915,4.74e-06,4.99609411,-0.08206029,5.59148747,59.95263799,1812.7933303,-20012.79332993,-18199.99999963
19,0.3805,7.189e-05,0.00217677,0.00801558,0.00097741,4.28106507,1.06234942,-80.15581345,50.22588826,4474.12316507,-22674.12305859,-18199.99989351
20,0.40053,0.00036654,0.00225479,0.02477328,0.01102791,1.33459726,1.48393951,-247.73284837,-50.27913797,31953.45459138,-50153.44569915,-18199.99110778
21,0.42056,0.00022788,0.00267806,-0.0164932,0.00436832,2.72115222,-1.54698835,164.93198438,16.31679759,13735.85421629,-31935.8530815,-18199.99886521
22,0.44058,2.808e-05,0.00271251,-0.0048393,0.00035366,4.71924893,-0.69025896,48.39301771,56.46341693,2765.11852707,-20965.11849543,-18199.99996836
23,0.46061,1.375e-05,0.00271432,0.0033503,0.00016845,4.86251248,0.4934167,-33.50298348,58.31552802,2261.63161974,-20461.63160548,-18199.99998575
24,0.48064,0.00017531,0.00273702,0.01371654,0.0029514,3.24693521,1.46818438,-137.16537095,30.48603973,9872.85307417,-28072.85252219,-18199.99944802
25,0.50066,0.00046508,0.00311701,-0.03185573,0.02353234,0.34918834,-1.13046694,318.55728881,-175.32335721,66116.35571228,-84316.2984581,-18199.94274582
