,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,98.0,-200.0,-102.0
1,0.02,0.0,0.0,0.0,0.0,4.99200201,0.27985069,-0.79959897,13.9776049,98.0063986,-200.0063986,-102.0
2,0.04001,0.0,0.0,0.0,0.0,4.96801611,0.55894506,-1.59719024,13.91043364,98.02559039,-200.02559039,-102.0
3,0.06002,0.0,0.0,0.0,0.0,4.92811455,0.83624874,-2.38996932,13.79866285,98.0575249,-200.0575249,-102.0
4,0.08002,0.0,0.0,0.0,0.0,4.87244937,1.11073558,-3.17515021,13.64267592,98.10209259,-200.10209259,-102.0
5,0.10003,0.0,0.0,0.0,0.0,4.8011329,1.38179785,-3.95113685,13.44272883,98.15922033,-200.15922033,-102.0
6,0.12004,0.0,0.0,0.0,0.0,4.7144046,1.64842433,-4.71517033,13.19941832,98.22873762,-200.22873762,-102.0
7,0.14004,0.0,0.0,0.0,0.0,4.61258178,1.90962449,-5.46453822,12.91354534,98.31041561,-200.31041561,-102.0
8,0.16005,0.0,0.0,0.0,0.0,4.49587172,2.16481258,-6.19767649,12.58558863,98.40411753,-200.40411753,-102.0
9,0.18006,0.0,0.0,0.0,0.0,4.36467677,2.41302579,-6.91192462,12.21656273,98.5095535,-200.5095535,-102.0
10,0.20006,0.0,0.0,0.0,0.0,4.21947352,2.65333405,-7.6046971,11.80768121,98.62637679,-200.62637679,-102.0
11,0.22007,0.0,0.0,0.0,0.0,4.06056158,2.88518717,-8.2744854,11.35965063,98.75438553,-200.75438553,-102.0
12,0.24008,0.0,0.0,0.0,0.0,3.88849865,3.10769564,-8.91878335,10.87389755,98.89317212,-200.89317212,-102.0
13,0.26008,0.0,0.0,0.0,0.0,3.70391127,3.32001439,-9.53518919,10.35203922,99.0422745,-201.0422745,-102.0
14,0.28009,0.0,0.0,0.0,0.0,3.50718722,3.52164261,-10.12227868,9.7950152,99.20142422,-201.20142422,-102.0
15,0.3001,0.0,0.0,0.0,0.0,3.29902851,3.7117885,-10.67776027,9.20465284,99.37009917,-201.37009917,-102.0
16,0.3201,0.0,0.0,0.0,0.0,3.0801988,3.88971585,-11.19947693,8.58295806,99.54772625,-201.54772625,-102.0
17,0.34011,0.0,0.0,0.0,0.0,2.85116795,4.05498729,-11.68612403,7.93110613,99.73396966,-201.73396966,-102.0
18,0.36012,0.0,0.0,0.0,0.0,2.61276747,4.20693228,-12.13568936,7.25130611,99.92819823,-201.92819823,-102.0
19,0.38012,0.0,0.0,0.0,0.0,2.3658815,4.34494608,-12.54632569,6.54592858,100.12973467,-202.12973467,-102.0
20,0.40013,0.0,0.0,0.0,0.0,2.11105361,4.46866891,-12.91689026,5.81638197,100.33817656,-202.33817656,-102.0
21,0.42014,0.0,0.0,0.0,0.0,1.84922596,4.57757354,-13.2457186,5.06522689,100.55279229,-202.55279229,-102.0
22,0.44014,0.0,0.0,0.0,0.0,1.58138259,4.6712076,-13.53134133,4.29516276,100.77281061,-202.77281061,-102.0
23,0.46015,0.0,0.0,0.0,0.0,1.30812959,4.74930257,-13.77282585,3.50781978,100.99776575,-202.99776575,-102.0
24,0.48016,0.0,0.0,0.0,0.0,1.03049685,4.8114944,-13.96892564,2.70606595,101.22683827,-203.22683827,-102.0
25,0.50016,0.0,0.0,0.0,0.0,0.74954352,4.85750139,-14.11861768,1.8928787,101.45917748,-203.45917748,-102.0
26,0.52017,0.0,0.0,0.0,0.0,0.46592408,4.88715896,-14.22123189,1.07008658,101.69426094,-203.69426094,-102.0
27,0.54018,0.0,0.0,0.0,0.0,0.18072894,4.90028295,-14.27600824,0.24080384,101.93119886,-203.93119886,-102.0
28,0.56018,0.0,0.0,0.0,0.0,-0.10493636,4.89677703,-14.28243519,-0.5917823,102.16908061,-204.16908061,-102.0
29,0.58019,0.0,0.0,0.0,0.0,-0.39038636,4.8765914,-14.24015811,-1.42568339,102.40733807,-204.40733807,-102.0
30,0.6002,0.0,0.0,0.0,0.0,-0.67450119,4.83973428,-14.14896551,-2.25761883,102.6450339,-204.6450339,-102.0
31,0.6202,0.0,0.0,0.0,0.0,-0.9561614,4.78630478,-14.00891392,-3.0842788,102.88122246,-204.88122247,-102.0
32,0.64021,0.0,0.0,0.0,0.0,-1.23467095,4.71637593,-13.82001272,-3.90357013,103.1153057,-205.1153057,-102.0
33,0.66022,0.0,0.0,0.0,0.0,-1.50891502,4.63015538,-13.58264859,-4.7121451,103.34632712,-205.34632712,-102.0
34,0.68022,0.0,0.0,0.0,0.0,-1.7777957,4.527942,-13.29748775,-5.50667704,103.57333624,-205.57333624,-102.0
